accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch_accel
-0.0053,0.0072,0.6017,-0.27,0.5356,0.0546,-0.5051
-0.1002,-0.0063,0.598,-1.4217,0.6792,-0.0612,-9.5121
-0.1908,0.0025,0.6043,-4.0613,0.5536,0.6435,-17.5225
-0.2944,0.0003,0.6328,-5.0351,0.9405,-0.368,-24.948
-0.3907,0.0042,0.6421,-7.2696,1.6563,0.1907,-31.3164
-0.4819,0.0057,0.6797,-8.6415,1.4581,0.1825,-35.3352
-0.5456,0.0059,0.7074,-10.3957,1.9123,0.6108,-37.6437
-0.6195,-0.008,0.7428,-11.6604,1.6073,-0.3581,-39.8273
-0.6769,0.0087,0.7902,-12.4673,2.6886,0.6247,-40.5814
-0.7255,-0.009,0.8301,-13.6864,2.4119,-0.4715,-41.1532
-0.7562,-0.0006,0.8758,-14.0469,2.7074,0.0764,-40.8079
-0.7859,-0.0026,0.9221,-15.0263,2.5518,0.7244,-40.4407
-0.7963,0.0052,0.9738,-14.8578,3.2092,-0.4324,-39.273
-0.7983,-0.0016,1.0283,-14.2018,3.3911,0.0911,-37.8257
-0.794,-0.0027,1.0634,-15.1501,3.564,0.0048,-36.7458
-0.7584,0.003,1.1169,-14.4141,4.1059,-0.5015,-34.1768
-0.7234,0.0069,1.1637,-13.2438,4.1187,0.1077,-31.8652
-0.6754,0.0003,1.2115,-13.1926,4.4435,-0.314,-29.1384
-0.6199,0.0049,1.2549,-11.568,4.2556,0.0827,-26.2894
-0.5364,0.0063,1.289,-10.8335,4.741,-0.0073,-22.5914
-0.4739,-0.0067,1.3197,-9.5468,4.9843,-0.0991,-19.7517
-0.3907,-0.0077,1.3542,-7.5383,4.9776,-0.2254,-16.0922
-0.2869,-0.0023,1.3761,-5.5414,4.4468,0.2595,-11.7757
-0.1985,0.0059,1.3889,-3.5056,5.1733,-0.3409,-8.1317
-0.0969,-0.0054,1.3894,-2.2005,4.7816,0.0693,-3.9888
-0.008,0.0108,1.4014,-0.0113,5.3897,0.0705,-0.3289
0.1026,0.0024,1.3892,1.8684,5.2819,-0.0753,4.2241
0.2076,-0.007,1.3815,4.1379,4.956,-0.2226,8.5457
0.2937,-0.0013,1.3685,5.4022,4.8105,0.1902,12.1146
0.3859,0.004,1.3533,7.2678,4.4261,0.1975,15.9162
0.4688,-0.002,1.3307,8.7784,4.8502,0.1479,19.4062
0.5432,0.0038,1.295,10.2342,4.6884,0.2842,22.7552
0.6206,-0.0045,1.2557,11.7758,4.7801,-0.3358,26.2995
0.6764,0.008,1.2137,13.0413,4.4484,0.2528,29.1307
0.727,-0.0028,1.1709,13.2919,4.2591,-0.1246,31.8355
0.7624,-0.0051,1.1221,14.407,3.6412,-0.026,34.1939
0.7868,-0.0088,1.0792,14.774,3.6468,-0.487,36.0949
0.7905,-0.0084,1.0288,15.1546,3.5946,0.1854,37.5372
0.796,0.0006,0.9758,14.9539,3.4248,-0.1061,39.2078
0.7796,-0.0009,0.9193,14.6568,3.5902,0.2324,40.3005
0.7523,0.0091,0.8723,14.3449,3.8983,0.2436,40.772
0.7276,-0.0035,0.8417,13.8414,2.9579,0.107,40.8397
0.6774,-0.0023,0.7827,12.4667,2.4763,0.1349,40.8755
0.6161,0.0,0.7403,11.9163,1.6229,0.1745,39.767
0.5431,-0.0034,0.708,10.1502,2.1869,-0.0756,37.4946
0.4729,-0.0025,0.6789,8.2656,1.7723,-0.1338,34.8619
0.3902,0.0038,0.6515,7.116,1.2448,-0.3015,30.9157
0.295,0.0083,0.6258,5.4548,0.9922,0.2549,25.2372
0.2099,0.003,0.6137,3.7168,1.4105,0.0921,18.8802
0.0987,-0.0079,0.6011,1.777,0.8102,-0.3119,9.325
0.0043,-0.0034,0.589,-0.4812,0.1037,0.6767,0.4178
-0.1047,-0.0028,0.6019,-2.3752,-0.3357,0.7641,-9.8629
-0.1981,-0.0016,0.6093,-3.7905,-1.3,0.3623,-18.0105
-0.2904,-0.0015,0.6284,-5.5907,-1.0523,-0.3653,-24.8013
-0.3797,0.0012,0.653,-7.0261,-1.2812,0.4134,-30.1741
-0.4796,-0.0003,0.674,-8.7252,-1.6165,0.1285,-35.4318
-0.543,-0.0078,0.7123,-10.4221,-1.8755,-0.0214,-37.318
-0.6117,-0.0013,0.7449,-11.6213,-2.4774,-0.153,-39.3925
-0.6815,-0.0024,0.7856,-12.7116,-2.0542,0.1195,-40.9429
-0.7208,-0.0023,0.8249,-13.2875,-2.3752,-0.1419,-41.1487
-0.7563,-0.0059,0.8772,-13.9538,-3.0462,-0.4418,-40.7667
-0.7807,-0.0051,0.9182,-14.3953,-3.4356,0.1066,-40.3721
-0.8028,-0.0051,0.9728,-14.8643,-3.3504,-0.4128,-39.5315
-0.7947,-0.0085,1.0261,-14.9783,-3.1656,0.2285,-37.7551
-0.7877,-0.0028,1.0785,-14.3429,-3.9182,0.0456,-36.1419
-0.7633,0.0057,1.1218,-14.4942,-4.3112,0.0926,-34.2308
-0.729,-0.0033,1.1706,-13.4255,-4.27,-0.4024,-31.9139
-0.6793,-0.0064,1.2091,-12.7329,-4.3437,-0.3562,-29.3293
-0.6113,-0.0035,1.244,-11.7725,-5.0036,0.2177,-26.1709
-0.5437,0.0049,1.296,-10.0305,-4.9304,-0.7078,-22.7604
-0.4713,-0.0091,1.3306,-8.3651,-5.4161,0.1011,-19.5032
-0.3806,-0.004,1.3578,-7.2555,-5.1567,-0.1216,-15.6577
-0.2925,-0.0015,1.3752,-5.5634,-4.6585,0.2372,-12.01
-0.2044,-0.0042,1.3909,-3.5086,-4.6827,-0.2149,-8.3592
-0.0985,-0.0056,1.3992,-1.1115,-4.9451,0.0311,-4.0253
0.0005,-0.0036,1.4068,-0.5833,-4.2398,0.029,0.0201
0.0967,0.0087,1.3905,2.3897,-5.4102,-0.0399,3.98
0.2016,0.0074,1.3865,3.2879,-4.9441,0.0551,8.2743
0.2992,0.0073,1.3683,5.7482,-4.6564,0.1199,12.3339
0.379,-0.0089,1.3514,7.1724,-4.7981,0.469,15.6664
0.4753,0.0076,1.3205,8.3829,-4.8052,-0.8538,19.7949
0.5502,0.0019,1.2945,10.3227,-4.7481,0.1796,23.0285
0.6174,0.0037,1.2614,11.2032,-4.6698,0.3834,26.0788
0.6718,-0.0002,1.2163,12.8497,-4.2316,-0.1474,28.9123
0.7216,0.0087,1.1716,13.8943,-3.7561,0.0375,31.6306
0.7676,-0.0032,1.1195,14.1025,-4.2351,0.0305,34.4368
0.7831,0.0056,1.0702,14.9475,-4.2346,-0.2591,36.1928
0.8109,0.0016,1.03,15.1179,-3.6844,0.1445,38.2119
0.7968,0.0005,0.9773,14.6991,-2.9659,0.0093,39.1924
0.7985,-0.0029,0.928,14.5333,-3.4089,-0.0512,40.7107
0.7562,0.0024,0.8763,14.6813,-3.3283,0.1458,40.7905
0.7215,-0.0041,0.8327,13.1246,-3.1102,-0.0402,40.9093
0.6774,0.0067,0.7923,12.3326,-2.6859,0.0093,40.5277
0.618,-0.0024,0.7373,11.7965,-2.5027,-0.1057,39.9723
0.5506,0.0078,0.7196,10.4315,-1.549,0.1642,37.4218
0.4644,-0.0138,0.6814,9.2044,-1.8997,0.1366,34.2743
0.3882,-0.0008,0.64,7.5592,-1.0581,-0.0387,31.2381
0.2899,-0.0066,0.6283,5.845,-0.8803,0.2496,24.7651
0.1966,-0.011,0.6152,3.816,-0.8399,-0.0552,17.7173
0.1054,0.0043,0.5958,2.2082,0.0265,-0.161,10.0354
-0.0001,0.0079,0.5937,0.3497,-0.3548,-0.2147,-0.0096
-0.1052,0.0068,0.6051,-2.0628,0.2726,0.015,-9.8588
-0.2058,0.0028,0.6217,-3.7942,0.6797,-0.2485,-18.3123
-0.2916,-0.0002,0.6321,-5.3462,0.8301,-0.2152,-24.7652
-0.3855,-0.0044,0.6478,-7.4153,1.4199,-0.3584,-30.7521
-0.4746,-0.0081,0.6713,-8.3229,1.8258,0.1175,-35.2551
-0.5408,-0.0011,0.7109,-10.8866,1.7932,0.0823,-37.262
-0.6189,0.0016,0.7361,-11.2088,2.0807,0.2449,-40.0556
-0.6727,-0.0003,0.7805,-12.3481,2.2375,0.3045,-40.7568
-0.7228,-0.0044,0.8274,-13.5175,2.9856,-0.1906,-41.1388
-0.7655,-0.0051,0.8831,-14.0733,2.6024,0.1427,-40.9191
-0.7954,-0.0053,0.9248,-15.2669,3.1581,-0.1534,-40.6987
-0.8038,-0.0053,0.9813,-14.9225,3.546,0.2993,-39.3216
-0.8076,-0.0062,1.0277,-15.0515,3.9417,-0.0831,-38.16
-0.785,0.0001,1.0682,-14.6193,3.337,-0.1058,-36.3115
-0.7516,0.0024,1.1188,-13.8194,4.0775,0.2224,-33.8902
-0.7228,-0.0077,1.1659,-13.9589,4.2866,-0.0543,-31.7947
-0.6775,-0.0007,1.2204,-12.7399,4.5229,-0.208,-29.0364
-0.6211,-0.0047,1.258,-12.1749,4.6677,0.1349,-26.2768
-0.5457,-0.0034,1.2899,-10.466,4.5424,0.1692,-22.9304
-0.467,0.0009,1.3188,-8.6172,4.9594,0.2841,-19.5002
-0.3829,0.0014,1.3419,-7.1587,4.5446,-0.2556,-15.9273
-0.2951,-0.0044,1.375,-5.3934,4.7924,0.1149,-12.1106
-0.2124,0.0064,1.3871,-3.3671,5.6258,0.4574,-8.7072
-0.101,-0.001,1.3914,-1.7921,5.0388,-0.0389,-4.1531
-0.0011,-0.0033,1.4031,-0.1327,5.4795,-0.2641,-0.0444
0.1001,-0.0021,1.3935,2.5912,5.3354,0.0471,4.1099
0.2012,-0.0014,1.386,3.7149,5.3722,0.0746,8.2593
0.2953,0.0085,1.3729,6.0296,4.9447,-0.3206,12.1367
0.3864,-0.0054,1.3468,6.7281,4.1758,-0.0478,16.0064
0.4694,0.0037,1.3163,9.1238,4.8139,0.3103,19.6247
0.5495,-0.0053,1.2902,10.0313,4.5915,-0.1887,23.0674
0.6193,0.0065,1.2616,11.9209,4.9971,0.1472,26.146
0.6738,-0.0071,1.2111,12.0258,4.6388,-0.0821,29.0901
0.711,-0.0037,1.1673,13.4646,4.9116,-0.1182,31.3449
0.7586,0.0038,1.1265,14.0928,4.5148,0.0647,33.9563
0.7888,0.0053,1.0755,14.5721,4.0299,0.4769,36.2582
0.8039,-0.0008,1.0242,14.9441,3.8081,-0.3165,38.1289
0.7949,0.0053,0.9815,14.756,3.5849,-0.3275,39.0013
0.7937,0.0019,0.927,15.0799,2.9145,0.2399,40.5695
0.7529,-0.0078,0.8752,13.9778,2.5288,0.0815,40.7023
0.7201,0.0018,0.8326,13.4319,3.084,-0.0127,40.8539
0.6708,0.0037,0.7828,12.4034,2.5203,0.1649,40.5928
0.6139,0.0062,0.7411,11.7771,2.0718,-0.387,39.6376
0.5402,0.0063,0.7076,10.3657,2.0612,0.502,37.358
0.4612,0.0022,0.6726,9.1428,1.497,0.1775,34.436
0.3944,-0.0039,0.6612,6.4392,1.1925,-0.1572,30.8149
0.2861,-0.0076,0.6253,5.0507,1.4608,-0.1971,24.586
0.2032,-0.0043,0.5995,3.8868,0.3834,-0.216,18.7252
0.1042,0.0028,0.5975,1.78,0.9734,-0.2566,9.8929
-0.0031,-0.0076,0.5996,-0.4314,0.1994,-0.2341,-0.2923
-0.0944,0.001,0.6043,-1.8499,-0.4906,-0.3154,-8.875
-0.2001,-0.0044,0.6129,-3.9872,-0.1373,0.1203,-18.0849
-0.2933,-0.0051,0.6372,-5.7139,-0.7948,0.4195,-24.716
-0.3815,0.0029,0.6536,-7.5836,-1.5711,-0.1103,-30.2727
-0.4765,0.0125,0.6796,-8.4981,-1.232,0.6182,-35.0335
-0.5538,0.0032,0.7041,-10.1808,-2.1333,0.1962,-38.1856
-0.6234,0.0029,0.7524,-11.5912,-2.6408,-0.0104,-39.6409
-0.6815,0.0008,0.7825,-12.3296,-2.6602,0.1748,-41.0533
-0.7274,-0.0074,0.8334,-14.0432,-2.7067,0.2461,-41.1135
-0.7576,0.0027,0.8712,-13.659,-2.8686,0.0813,-41.0084
-0.7832,0.003,0.9249,-14.6275,-3.0615,0.0934,-40.2572
-0.7951,0.0043,0.9704,-14.9518,-3.4341,-0.2818,-39.3301
-0.7973,0.0044,1.027,-15.5123,-3.4906,-0.2119,-37.8219
-0.7843,0.0018,1.0711,-15.0069,-4.3303,-0.1119,-36.2127
-0.7628,0.0037,1.1283,-13.8158,-3.7121,-0.5558,-34.0617
-0.7335,-0.0042,1.1767,-13.6913,-4.4299,-0.5075,-31.9398
-0.664,-0.0008,1.2145,-12.4677,-4.0221,-0.1232,-28.6642
-0.6098,0.003,1.255,-11.6767,-4.5144,-0.0516,-25.9147
-0.5398,-0.0001,1.285,-10.7777,-4.3956,-0.1125,-22.7844
-0.4705,0.0048,1.3281,-8.6561,-4.9293,0.0466,-19.5094
-0.3838,-0.0043,1.339,-7.234,-4.515,-0.3275,-15.993
-0.2869,-0.0014,1.3632,-5.4381,-4.7204,0.0638,-11.8867
-0.1955,-0.0083,1.3882,-3.6697,-5.4639,0.0306,-8.0171
-0.1055,0.0023,1.391,-2.1009,-4.7065,-0.2265,-4.3372
-0.0023,-0.0087,1.393,0.2699,-5.3612,-0.347,-0.0942
0.0939,0.0057,1.3926,1.5833,-4.9051,0.0028,3.8583
0.1943,-0.0055,1.3875,3.5431,-4.243,0.134,7.9729
0.3053,0.0053,1.3747,5.77,-4.6849,0.25,12.5205
0.3769,-0.0012,1.3492,7.7272,-5.0065,0.3699,15.6063
0.4611,-0.0044,1.3231,8.6484,-4.2687,-0.1826,19.214
0.5537,-0.0009,1.293,10.6183,-4.6748,0.0879,23.181
0.6159,-0.0052,1.2441,11.1062,-4.4038,-0.6275,26.3385
0.6681,0.0036,1.2142,12.2778,-4.6615,0.0695,28.8224
0.7248,-0.0061,1.1751,13.8448,-4.534,-0.2723,31.6666
0.7579,0.0017,1.1075,13.8716,-4.0252,0.1241,34.3841
0.7818,-0.0024,1.0788,14.5371,-4.0164,0.0761,35.9322
0.8024,-0.0041,1.0222,15.1076,-4.0208,-0.5992,38.1298
0.7981,0.0126,0.9741,14.908,-3.3716,0.1316,39.3247
0.7816,-0.005,0.9293,14.9872,-3.2497,0.3567,40.067
0.76,-0.0048,0.8772,13.8336,-3.3644,-0.4984,40.9046
0.7295,-0.0032,0.8264,13.4565,-2.9785,0.1856,41.4387
0.6693,-0.0003,0.791,12.4611,-2.4346,-0.2731,40.2352
0.6167,0.0033,0.745,11.199,-2.2141,-0.0768,39.6181
0.5467,0.0002,0.705,10.1786,-1.9506,0.5315,37.7932
0.4708,0.0034,0.6794,8.6361,-1.3557,0.2959,34.7182
0.39,0.0033,0.6457,6.9651,-0.9715,0.3744,31.1352
0.2925,-0.0119,0.6216,5.2198,-1.2066,0.0497,25.1989
0.1954,-0.0077,0.61,3.7801,-0.7741,-0.1575,17.7588
0.1014,-0.0035,0.5999,1.824,-0.0372,-0.0816,9.5934
-0.002,0.0015,0.5931,0.1579,0.2845,-0.0298,-0.1886
-0.1004,0.008,0.603,-1.5972,0.6059,0.0432,-9.4508
-0.2006,0.0018,0.6134,-3.8733,0.307,0.1894,-18.1103
-0.2993,0.0002,0.6298,-5.871,0.4709,-0.5102,-25.42
-0.3884,-0.002,0.652,-7.375,1.384,-0.0882,-30.7778
-0.4754,-0.0039,0.6746,-9.083,1.248,0.3246,-35.1718
-0.5491,-0.0024,0.697,-10.5389,1.5136,0.2829,-38.2313
-0.6121,-0.0058,0.7455,-11.3662,1.9559,-0.1833,-39.3889
-0.6819,-0.0002,0.7862,-12.5189,1.9377,-0.345,-40.9356
-0.7294,0.0038,0.8291,-14.5019,2.6173,0.0281,-41.3389
-0.7586,0.0002,0.8747,-14.2296,3.1763,0.0788,-40.9329
-0.7816,0.004,0.9306,-15.0905,3.5094,0.067,-40.0258
-0.7932,0.0009,0.9708,-14.7005,3.5197,0.0581,-39.2515
-0.8004,-0.0009,1.0229,-15.066,3.7381,-0.0947,-38.0431
-0.7808,-0.0103,1.0751,-14.7867,3.7536,-0.059,-35.9878
-0.762,-0.0,1.1314,-14.3393,4.3439,-0.4296,-33.9599
-0.7227,-0.0056,1.1752,-13.406,3.8393,0.1222,-31.5881
-0.6805,-0.0056,1.2134,-12.5548,4.2277,-0.0422,-29.2851
-0.6072,0.0024,1.2511,-11.1016,4.2693,0.2046,-25.8876
-0.5449,-0.0024,1.2845,-9.7979,4.8772,0.1535,-22.9865
-0.4753,0.0046,1.3263,-8.7793,4.5805,-0.5663,-19.7177
-0.3845,0.0031,1.3474,-6.8578,4.9698,0.0598,-15.9265
-0.2976,0.0008,1.3716,-5.5769,4.9551,0.1378,-12.243
-0.1993,-0.0074,1.3913,-3.5863,4.7623,-0.2734,-8.1506
-0.0972,-0.0051,1.4022,-1.3653,4.6598,0.0508,-3.9651
0.0028,0.0017,1.403,-0.5734,5.005,0.3275,0.1144
0.0917,0.0071,1.396,1.953,5.112,0.3631,3.7572
0.1866,0.0039,1.3774,4.0056,4.8068,0.551,7.7128
0.298,-0.0031,1.3754,5.6844,5.0123,-0.6352,12.2266
0.3882,-0.005,1.3481,7.3775,4.416,0.5293,16.0653
0.4833,0.0071,1.3214,9.0283,4.4595,-0.1768,20.0909
0.5515,0.0077,1.2892,9.928,4.8945,-0.0341,23.1615
0.6191,0.0017,1.257,11.4761,4.3411,0.0109,26.2237
0.6671,0.0006,1.2266,12.6372,4.2752,0.0911,28.5398
0.7247,0.0019,1.166,13.4967,4.8555,-0.0098,31.8625
0.7647,-0.0004,1.1171,13.9334,4.1618,0.3011,34.394
0.7874,0.0034,1.0765,14.9602,4.3649,-0.2456,36.182
0.7901,0.0007,1.0186,14.4213,4.3882,0.1108,37.7983
0.7941,0.0034,0.9757,14.5625,3.2005,-0.0138,39.1436
0.7817,0.0079,0.9156,14.2929,3.1764,-0.3361,40.4889
0.7592,0.0018,0.8822,14.5615,2.4407,0.4148,40.7133
0.7163,0.0031,0.8204,13.7624,2.7683,-0.4615,41.1242
0.6747,0.0058,0.7796,12.7627,2.7968,-0.0164,40.8761
0.6193,0.0073,0.7394,11.6959,2.3381,0.1917,39.9493
0.5469,-0.0028,0.7005,10.2085,1.0109,0.1205,37.9798
0.4705,-0.0026,0.6759,9.0545,1.599,-0.0814,34.8402
0.3909,-0.0033,0.6528,7.1109,1.2428,0.2856,30.9119
0.2863,0.0036,0.6286,5.592,0.8908,0.1254,24.4913
0.2043,-0.0083,0.6062,3.3863,0.1738,0.3169,18.6235
0.1044,-0.0029,0.6067,1.3841,0.6993,0.2136,9.7659
0.0086,0.0031,0.59,-0.226,-0.2624,-0.4918,0.8363
-0.1075,0.0076,0.6033,-1.8695,0.1401,0.775,-10.1028
-0.2085,0.0092,0.6151,-4.0273,-0.9498,-0.4489,-18.7258
-0.301,0.0005,0.632,-5.8545,-0.9354,0.2558,-25.4679
-0.3802,-0.001,0.6487,-7.3847,-1.3346,-0.4612,-30.3729
-0.4704,0.0102,0.6808,-9.0505,-1.5328,0.0796,-34.6383
-0.5447,-0.0038,0.7035,-10.3723,-1.5226,-0.1625,-37.7468
-0.6174,0.0029,0.7437,-12.1878,-2.446,0.3336,-39.6988
-0.6719,-0.0034,0.7763,-12.2288,-2.3067,0.2976,-40.8777
-0.7189,-0.0016,0.8272,-13.3831,-2.9672,0.033,-40.993
-0.7587,0.0018,0.8774,-14.0753,-2.9952,-0.6128,-40.8516
-0.784,-0.0032,0.9364,-14.6952,-2.8502,-0.2253,-39.9393
-0.7978,0.0003,0.971,-14.6405,-3.4137,0.8259,-39.4069
-0.799,0.0012,1.026,-14.9247,-3.869,0.3957,-37.91
-0.786,-0.0016,1.0734,-14.263,-3.8838,0.1161,-36.2128
-0.7559,0.0007,1.126,-14.3563,-4.1172,-0.0405,-33.8758
-0.7235,0.0055,1.1698,-13.3051,-4.6292,-0.2438,-31.7352
-0.6772,0.0045,1.2218,-12.6151,-4.2612,-0.1566,-28.9974
-0.6074,0.0051,1.2484,-12.0079,-4.0577,0.3193,-25.9443
-0.551,-0.0011,1.2873,-10.2214,-5.1351,0.4403,-23.1715
-0.4633,0.0051,1.3259,-8.7296,-4.8575,-0.0935,-19.2617
-0.3857,0.009,1.3526,-7.2963,-4.573,0.2407,-15.9166
-0.2998,0.0073,1.3715,-5.1011,-5.209,-0.0221,-12.3293
-0.1995,-0.0019,1.3793,-3.9628,-4.8264,0.2216,-8.2292
-0.0974,-0.002,1.3897,-1.8724,-4.6793,-0.0588,-4.0079
-0.0026,0.008,1.3971,0.2168,-4.4723,-0.3596,-0.1061
0.0988,0.0038,1.4071,1.687,-4.8447,-0.1086,4.0171
0.1926,0.0005,1.3922,3.5582,-4.8473,0.4188,7.8772
0.2952,0.0019,1.3706,4.9412,-4.9653,0.4133,12.1551
0.3869,-0.0099,1.3521,7.0982,-4.9269,-0.3345,15.9668
0.4701,-0.0004,1.3302,8.919,-4.7978,-0.021,19.4644
0.5465,0.0041,1.2984,10.4316,-4.8587,0.4734,22.8272
0.6174,0.0003,1.2578,11.7983,-4.3439,0.0072,26.146
0.6818,-0.0054,1.2162,12.6649,-4.1479,0.0833,29.2754
0.7331,-0.0007,1.1612,13.5894,-4.3756,0.2219,32.2654
0.7679,-0.0017,1.1251,14.2973,-3.8214,-0.4078,34.3161
0.7778,-0.0087,1.0725,14.7746,-4.1393,-0.5472,35.9475
0.7983,-0.0053,1.0312,15.3622,-3.7248,0.0398,37.7469
0.8027,-0.0065,0.9744,15.8996,-3.3227,-0.261,39.4801
0.7792,-0.0004,0.9238,15.2061,-3.2524,-0.2635,40.1441
0.7585,0.0096,0.8749,14.1286,-2.9153,0.0232,40.9221
0.7258,0.0026,0.8302,13.8602,-2.4509,-0.0654,41.1611
0.6776,0.0033,0.7824,12.9781,-2.5474,0.1623,40.8955
0.6069,0.0049,0.7433,11.2201,-1.866,-0.1174,39.2305
0.5467,-0.0064,0.7124,10.0212,-1.8644,-0.0747,37.4984
0.4721,-0.0044,0.6704,8.6825,-1.6794,-0.0932,35.153
0.3919,-0.0005,0.6554,7.0387,-1.722,-0.3179,30.8757
0.2855,0.0017,0.6228,5.8717,-1.3991,-0.0566,24.6296
0.2005,0.0034,0.6126,3.4335,-0.3657,-0.3077,18.1278
0.1035,0.0012,0.6134,1.9233,-0.4773,-0.1885,9.5738
-0.0031,-0.0008,0.5947,0.2295,-0.4382,0.0573,-0.3024
-0.1048,0.002,0.6074,-2.0673,-0.7631,0.1539,-9.7919
-0.2042,-0.0087,0.6018,-2.8061,0.7499,-0.4471,-18.741
-0.289,0.0003,0.6323,-5.1044,0.6646,0.3249,-24.5599
-0.3854,0.0016,0.6519,-6.9605,1.1495,0.3909,-30.5908
-0.4666,0.0026,0.6734,-8.9906,1.9826,0.3524,-34.7173
-0.5487,-0.0028,0.7108,-11.0916,1.9609,-0.029,-37.6669
-0.6194,-0.0007,0.7432,-11.508,1.6213,-0.3427,-39.8074
-0.6737,-0.0037,0.7836,-12.6236,2.0093,0.0118,-40.6868
-0.7283,0.0057,0.831,-14.013,2.3235,0.0537,-41.232
-0.7619,-0.0026,0.8761,-14.1916,3.1353,0.2114,-41.0109
-0.786,0.0145,0.925,-15.1847,2.9568,0.0209,-40.3508
-0.8039,-0.0023,0.9703,-14.6961,3.8511,-0.5101,-39.6419
-0.7978,0.0033,1.0205,-14.7472,3.8382,-0.0095,-38.0178
-0.7877,0.003,1.0669,-15.2144,3.8084,-0.0323,-36.4367
-0.761,0.0057,1.1215,-14.1731,3.8463,-0.2975,-34.1613
-0.7181,-0.0048,1.1731,-13.8919,4.4355,0.2138,-31.4719
-0.6749,-0.0018,1.2184,-12.9709,4.6076,-0.4065,-28.983
-0.614,0.0007,1.258,-11.3449,4.5257,0.0372,-26.0165
-0.5484,0.0028,1.2932,-10.1715,4.7119,-0.2387,-22.98
-0.462,-0.0004,1.3267,-9.4051,4.5684,-0.1314,-19.1984
-0.3818,-0.0033,1.3484,-7.0648,5.0114,0.4847,-15.8092
-0.2914,0.0001,1.3729,-5.6821,4.7229,0.1588,-11.9826
-0.2017,0.0025,1.3777,-3.8131,4.7948,-0.5807,-8.3292
-0.092,-0.0006,1.4015,-2.3895,4.7785,0.2643,-3.7561
0.0013,0.0008,1.3961,0.3388,5.2824,-0.3864,0.0524
0.1024,-0.0006,1.3927,2.1379,4.8296,0.1093,4.2054
0.2034,0.0008,1.3914,3.78,5.0277,0.272,8.3168
0.2862,-0.0026,1.3782,5.8681,4.7693,-0.2765,11.7312
0.3865,-0.0036,1.3494,7.3912,4.4982,0.4047,15.9823
0.466,0.0039,1.3234,8.5785,5.0743,0.0541,19.3999
0.5427,-0.0009,1.2891,10.0892,4.5417,0.5706,22.8306
0.6224,-0.0053,1.2513,11.4148,4.4297,-0.0777,26.4466
0.6765,0.0041,1.2233,12.7165,3.9545,0.2636,28.945
0.7217,0.0052,1.1709,13.6371,4.5594,-0.3272,31.6459
0.7601,0.0075,1.1271,14.0859,4.0663,-0.0112,33.9943
0.7918,0.0049,1.0778,14.3592,3.854,0.1241,36.3031
0.7938,0.0086,1.0333,14.9275,3.0898,-0.0601,37.5291
0.8054,0.003,0.9779,14.6101,3.4442,-0.2512,39.4757
0.7775,-0.0118,0.9351,14.7679,3.3531,-0.2481,39.7393
0.7669,0.003,0.8743,14.0313,3.2104,0.4819,41.2547
0.7286,0.0036,0.8281,13.1903,2.2072,0.0351,41.3449
0.6684,-0.0071,0.7856,12.4733,2.6326,-0.007,40.3912
0.6192,-0.0027,0.7468,11.6561,1.758,-0.5748,39.6648
0.5467,0.0015,0.7157,10.5252,1.6287,-0.4525,37.3737
0.4588,0.0026,0.6724,8.2642,1.5849,0.323,34.3043
0.3729,-0.0032,0.6504,7.2227,0.9179,0.3774,29.8289
0.2983,0.0009,0.6274,5.7331,0.8916,-0.0323,25.4324
0.1963,-0.0001,0.6077,3.7092,0.9022,0.1505,17.8985
0.1072,0.0047,0.6027,1.2364,0.2648,0.4722,10.0883
0.0027,0.0019,0.5942,0.2523,0.1285,-0.1299,0.2599
-0.0957,0.008,0.5962,-1.7903,-0.0335,0.4753,-9.1187
-0.1991,-0.0006,0.6127,-3.9476,-0.4973,-0.4425,-18.005
-0.2867,-0.002,0.63,-5.6848,-1.069,-0.4023,-24.4656
-0.3932,0.0004,0.6477,-7.4651,-1.4082,-0.1757,-31.262
-0.4748,0.0078,0.6661,-8.9631,-1.413,0.2509,-35.4801
-0.5435,-0.0081,0.7001,-10.1461,-1.8583,0.0339,-37.8212
-0.6158,0.0072,0.7491,-11.6648,-1.985,0.4707,-39.4232
-0.6782,0.0097,0.787,-12.8377,-2.9042,-0.4969,-40.7518
-0.7202,-0.0004,0.835,-13.9805,-2.6477,-0.6446,-40.7789
-0.7608,0.0002,0.8784,-14.3827,-3.2357,-0.3001,-40.8957
-0.7864,0.0009,0.9232,-15.2092,-3.2624,-0.3846,-40.4267
-0.7979,-0.0027,0.9809,-15.0973,-3.6906,-0.1243,-39.1263
-0.8029,-0.0066,1.0287,-15.6874,-3.5258,-0.1398,-37.9712
-0.7863,-0.0097,1.0846,-14.7375,-3.0211,0.0977,-35.9403
-0.7674,0.006,1.1207,-13.6591,-3.863,0.0626,-34.4005
-0.717,-0.0009,1.173,-13.361,-4.3778,0.1188,-31.4337
-0.6668,0.0025,1.2202,-12.4335,-4.3533,-0.0708,-28.6568
-0.6196,0.0041,1.2525,-12.3368,-4.7314,0.0848,-26.3229
-0.5526,0.0067,1.2925,-10.1177,-4.925,0.2264,-23.1508
-0.4664,-0.0022,1.3208,-9.069,-4.7866,0.0331,-19.4479
-0.381,0.0001,1.3555,-7.4452,-4.9852,-0.4208,-15.7009
-0.2757,-0.005,1.3731,-5.3941,-4.7799,-0.1095,-11.3552
