accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch_accel
0.0279,0.0013,0.9944,-0.1102,-899.9153,0.0982,1.6066
0.0236,0.0019,0.9966,0.295,-900.1044,-0.1108,1.3538
0.0212,0.0045,0.9947,-0.3711,-899.7045,-0.1301,1.2223
0.0206,-0.0029,0.9997,-0.4958,-899.9665,-0.0951,1.1796
0.0207,0.003,1.006,0.1456,-900.0056,0.0186,1.1785
0.0123,-0.0075,0.9975,0.1131,-900.3104,0.0488,0.7086
0.0153,0.0011,0.9957,0.0039,-899.4659,-0.3668,0.8795
0.012,0.0024,1.0109,0.2402,-899.8544,-0.0265,0.6792
0.0078,-0.0044,0.9952,-0.1584,-900.0683,0.3241,0.4469
0.021,-0.0043,0.995,-0.2114,-900.1476,0.0635,1.2091
0.0137,0.0006,1.0052,-0.3249,-899.9316,0.1396,0.7819
0.0105,-0.0001,1.0005,0.0185,-899.6061,0.4066,0.6
0.0057,0.0012,0.9883,0.4336,-900.3837,-0.5022,0.3288
0.0015,-0.0044,1.0005,-0.327,-900.1934,0.0987,0.0835
0.0058,-0.0002,0.9998,-0.3263,-899.888,0.2545,0.3322
-0.0016,0.0085,0.999,0.2802,-899.87,0.342,-0.0903
0.0024,0.0013,1.0011,0.0903,-899.9472,0.2963,0.1368
0.0011,-0.006,1.0031,0.3848,899.9707,-0.2143,0.061
0.0036,0.0039,0.9976,-0.5708,900.0691,-0.0921,0.2044
0.0089,-0.0014,1.0003,-0.4894,899.7541,0.0051,0.508
0.0119,0.0093,0.995,-0.167,900.1915,-0.0382,0.6867
0.0064,0.0078,1.0103,-0.2547,900.3211,0.2195,0.3655
0.0111,0.002,0.9989,0.1177,900.0837,0.2162,0.6351
0.0117,0.0003,1.0032,-0.291,899.8023,-0.3637,0.6708
0.0174,-0.0018,0.9991,-0.4622,899.5813,0.3387,0.9976
0.0156,0.0023,0.9977,0.1278,899.9896,-0.0449,0.8936
0.0101,-0.0029,0.993,-0.1356,899.9702,-0.191,0.5833
0.0128,-0.0025,1.0009,-0.9324,899.8474,-0.0934,0.7314
0.0134,-0.0008,1.0028,0.491,900.535,-0.0623,0.7658
0.025,0.0027,0.9954,-0.0995,899.8706,0.223,1.4392
0.0143,-0.0038,0.9976,0.5726,899.8338,0.3805,0.8187
0.0285,-0.0081,0.9971,-0.1051,899.9632,0.6175,1.6359
0.0296,-0.0035,1.003,0.2042,900.1006,-0.2134,1.6914
0.0194,0.0034,0.9997,0.3912,899.8576,0.1898,1.1123
0.0322,-0.005,0.9981,-0.0584,900.168,-0.8558,1.8474
0.0299,0.0034,1.0057,0.5488,899.5189,-0.0019,1.7053
0.0312,-0.0007,0.9969,-0.558,900.0801,0.509,1.7915
0.0316,-0.0121,0.9958,-0.1634,900.4618,0.2653,1.8194
0.0286,-0.0029,0.992,0.3978,899.8627,-0.4901,1.6523
0.0289,-0.0065,0.998,0.0492,900.1122,-0.1231,1.6611
0.045,0.0055,1.002,-0.2047,900.2212,-0.3981,2.5689
0.0421,-0.0021,1.0061,0.0854,899.6503,0.374,2.3972
0.0356,0.002,0.9979,0.1473,900.2418,0.1216,2.0404
0.0404,0.0005,1.0065,-0.4938,899.9132,-0.037,2.2966
0.0423,0.0084,0.9955,0.1611,899.6766,-0.1642,2.4332
0.0486,-0.0044,0.9939,-0.3995,900.1967,-0.15,2.8017
0.0505,0.0135,0.9946,-0.3452,899.7843,-0.0455,2.907
0.0489,0.0014,0.9939,-0.1201,900.1185,0.2438,2.8162
0.0482,0.0044,0.9936,-0.0601,900.2705,-0.4413,2.7776
0.0523,-0.0059,0.9961,0.3197,900.0996,-0.1539,3.007
0.0592,0.0001,0.9991,-0.3687,900.1417,0.4133,3.3906
0.053,-0.0042,1.0019,0.1071,899.6752,0.2031,3.0306
0.0601,0.0057,1.0032,0.2006,899.9573,-0.4296,3.4296
0.0586,0.0008,0.9926,-0.0437,899.601,0.5393,3.381
0.0585,0.0011,0.9884,0.2545,899.8248,0.2623,3.3853
0.0627,-0.0005,1.002,0.0972,899.3601,0.1049,3.5786
0.071,-0.008,0.9923,-0.2784,900.4546,-0.1066,4.0915
0.0674,-0.0015,1.0076,0.1252,900.2971,0.0668,3.8266
0.0746,0.0066,0.9984,-0.5315,900.1894,0.3517,4.2718
0.0713,-0.0027,1.001,0.0892,899.9181,-0.3052,4.0753
0.0758,0.0013,0.9969,-0.2005,900.0924,-0.0974,4.3473
0.0768,-0.0111,1.0017,0.2679,900.093,0.1756,4.3831
0.0859,-0.0008,0.9995,0.1692,900.0678,0.0096,4.912
0.0776,-0.0011,1.0015,-0.2578,900.1404,-0.7845,4.4327
0.0905,0.0072,1.0066,-0.1861,899.753,0.0949,5.1345
0.0781,0.0006,1.0006,0.129,900.1665,0.2304,4.4618
0.0769,0.005,0.9973,-0.2803,899.6,0.4907,4.4111
0.0893,0.0039,0.9985,-0.5162,900.7119,-0.2151,5.1131
0.0972,0.0049,0.9934,-0.4028,899.9734,-0.4987,5.5905
0.0929,-0.003,1.0011,-0.501,900.464,0.1053,5.3042
0.0875,-0.0051,0.9974,0.1068,899.9113,0.1058,5.0119
0.093,-0.0044,0.9918,-0.0976,899.972,0.0502,5.3573
0.1022,0.0065,0.9978,0.1215,899.6713,0.1069,5.8493
0.0978,-0.0053,1.0009,-1.0686,900.3461,0.3025,5.5797
0.0967,0.0035,1.0001,0.2991,900.157,-0.0985,5.5202
0.0952,0.0046,0.9867,0.0952,900.14,-0.0961,5.5131
0.1083,-0.0063,1.0057,0.0104,899.9503,0.3816,6.1436
0.0982,0.0028,1.0026,-0.0124,899.9144,0.1711,5.5926
0.1109,-0.0014,0.9925,0.118,900.2631,0.1642,6.3742
0.1078,-0.0001,0.9925,0.1431,899.8083,0.01,6.1976
0.1132,0.0018,0.991,-0.7231,899.8083,-0.3403,6.5173
0.1132,-0.002,0.9953,0.3766,899.9037,0.3681,6.4859
0.1203,0.0145,0.9976,-0.3506,900.1075,0.4709,6.873
0.1155,0.0099,0.9926,0.0559,900.4094,-0.2919,6.6353
0.1045,0.0058,0.9959,-0.1874,899.8876,-0.1425,5.9871
0.1125,-0.0059,0.9933,-0.4264,900.1947,0.2979,6.4606
0.1295,0.0021,0.988,-0.0632,900.0623,-0.3401,7.4643
0.1269,-0.0041,0.9931,0.5195,900.4208,0.1919,7.2839
0.1223,0.0018,0.9961,-0.2627,900.0705,-0.0062,6.9998
0.1249,-0.004,0.9968,0.367,900.2544,0.3862,7.143
0.1245,-0.0006,0.9913,-0.4519,900.1257,-0.5479,7.1604
0.1335,-0.001,0.9923,-0.0245,899.9642,0.0925,7.6617
0.1382,-0.0059,0.9887,0.0159,899.5178,0.4109,7.9542
0.1274,0.0036,0.9901,0.2579,900.0121,0.0138,7.3306
0.1259,0.0023,0.9835,-0.2272,899.8451,-0.1973,7.2932
0.1322,-0.0051,0.9854,0.2888,899.8248,0.3725,7.6429
0.1418,0.0018,0.9917,-0.3222,899.7917,0.1832,8.1392
0.1397,0.0031,0.9859,-0.0411,900.4751,0.0917,8.065
0.1377,-0.0003,0.9898,0.1495,899.5998,-0.1493,7.923
0.1388,0.0005,0.9898,0.3305,899.8503,0.0895,7.9818
0.1388,-0.0085,0.9877,0.1841,900.4538,0.5095,7.9997
0.1454,-0.0028,0.9895,-0.2,899.8612,0.2683,8.3604
0.1446,-0.0098,0.989,-0.0738,899.4499,-0.2465,8.3171
0.1543,0.0016,0.9879,0.097,900.1921,0.1478,8.8797
0.1581,-0.0079,0.9919,-0.3617,900.0724,-0.1686,9.056
0.1534,0.0055,0.9963,0.067,900.0817,0.205,8.7533
0.1588,0.0003,0.9873,0.2938,899.69,-0.2669,9.138
0.1534,0.0069,0.9864,0.0511,900.1737,-0.1767,8.8396
0.1562,-0.0043,0.9789,0.1444,900.0702,0.3419,9.0632
0.1578,-0.0074,0.9838,0.4092,900.0499,0.3188,9.1143
0.1595,-0.0041,0.9903,-0.2578,900.2351,0.192,9.1481
0.1698,0.001,0.9816,0.2732,900.197,0.8,9.8161
0.174,-0.0032,0.9817,-0.3058,899.5196,-0.1374,10.0492
0.1686,-0.0021,0.9837,0.2545,900.3016,0.0128,9.7257
0.1653,-0.0025,0.9841,0.1372,900.7759,0.0884,9.5322
0.1635,-0.0054,0.9928,-0.4721,900.1788,0.0357,9.3539
0.1715,-0.0041,0.9895,-0.3095,900.0304,-0.8471,9.832
0.1696,-0.0021,0.9898,-0.0247,899.6068,-0.4563,9.7229
0.1779,-0.0115,0.9852,0.2165,899.924,-0.0107,10.2367
0.178,0.0007,0.977,0.0672,899.8083,-0.182,10.3263
0.1799,-0.0057,0.9812,-0.215,900.2122,0.0492,10.3874
0.1777,-0.0109,0.9787,-0.5689,899.1881,-0.4449,10.2897
0.1809,0.0027,0.9902,0.2493,900.508,-0.4929,10.3559
0.1768,0.002,0.9901,0.2054,900.1771,-0.1358,10.1239
0.1944,0.0056,0.9849,0.2997,900.1931,-0.1613,11.1678
0.1892,0.0011,0.9907,0.4341,899.5167,-0.2643,10.8115
0.1975,-0.0064,0.9738,0.3121,899.8189,0.2362,11.4658
0.1896,-0.0058,0.9808,0.0811,899.8678,-0.5841,10.9387
0.2019,0.0077,0.9818,0.4829,900.117,-0.1967,11.6203
0.192,0.0069,0.9776,0.0717,900.3501,0.4348,11.1098
0.1965,0.0039,0.974,-0.3562,899.4417,0.0383,11.404
0.2039,0.0108,0.9809,0.0946,900.0624,-0.841,11.7416
0.2038,-0.0022,0.9899,0.3635,899.7944,-0.0087,11.6355
0.1947,-0.0073,0.974,0.3774,900.3533,-0.0023,11.3058
0.1973,-0.0028,0.9732,-0.3229,900.0063,-0.5227,11.4628
0.2053,0.005,0.9788,0.1594,899.5576,-0.3686,11.8436
0.205,-0.0016,0.9778,-0.0709,899.248,0.1378,11.8439
0.2066,-0.009,0.9776,0.1931,900.3104,-0.3332,11.9321
0.2094,-0.0007,0.9831,-0.5581,899.7938,-0.3824,12.0271
0.2049,-0.0073,0.9808,0.1592,900.0489,-0.555,11.7969
0.2082,-0.0017,0.9675,0.297,899.8066,-0.6599,12.1439
0.2187,0.0006,0.977,0.1839,900.0317,0.4164,12.6157
0.2112,-0.0103,0.9765,-0.265,899.863,-0.1354,12.2037
0.2143,0.0036,0.9726,-0.1164,900.0933,-0.2456,12.4232
0.2212,0.009,0.9771,-0.2491,899.6786,0.3088,12.7577
0.2261,0.0034,0.9766,-0.5705,899.6541,-0.1686,13.0347
0.2276,0.0056,0.9828,0.1796,900.0937,-0.1761,13.0404
0.2187,0.0023,0.9762,-0.2253,899.9424,-0.4609,12.6273
0.2267,-0.0033,0.9758,0.1773,899.8721,0.1574,13.0794
0.2258,0.001,0.9658,0.0918,899.9872,0.2995,13.1591
0.2239,-0.0044,0.9798,0.1923,899.8087,-0.1138,12.8698
0.2392,-0.0022,0.9626,-0.4132,899.9638,0.1219,13.9547
0.2311,-0.0074,0.9767,-0.1367,900.0988,0.8003,13.3128
0.2319,0.004,0.9765,-0.017,900.2024,0.0021,13.3587
0.2263,0.0026,0.9663,0.2517,900.4058,0.2846,13.1791
0.2373,-0.0039,0.9726,-0.5468,899.7953,0.5401,13.7125
0.2405,0.0022,0.9658,0.2803,899.6222,-0.0108,13.9856
0.2416,0.0059,0.964,-0.0323,899.83,0.574,14.0719
0.2443,-0.0061,0.9664,-0.3701,899.8447,-0.0432,14.1878
0.2427,-0.0007,0.9686,-0.4074,900.0508,0.0536,14.0664
0.2421,0.001,0.969,-0.3043,900.1227,0.03,14.0263
0.2478,0.0019,0.9716,-0.3239,899.8694,0.2018,14.3077
0.2477,-0.0125,0.965,0.148,900.2868,-0.2745,14.3933
0.2483,0.003,0.9718,0.1363,900.4229,0.6763,14.3328
0.252,-0.0056,0.9639,-0.2637,899.9046,0.0627,14.6504
0.2522,0.0031,0.9673,-0.201,899.9852,-0.1368,14.6145
0.2577,0.0043,0.9653,-0.2163,899.5965,-0.2263,14.9449
0.2513,0.0017,0.9665,0.1484,899.7091,0.216,14.573
0.2653,0.0015,0.9683,0.1847,899.8859,-0.0943,15.3202
0.26,0.0011,0.9709,0.3258,899.9977,0.0278,14.994
0.2582,0.0074,0.9535,0.1032,900.0614,0.7204,15.1525
0.2661,-0.0002,0.9676,-0.3122,900.1403,0.4093,15.3787
0.2707,-0.0049,0.9666,-0.5534,899.7451,-0.6207,15.642
0.2685,0.0001,0.958,-0.1787,900.3417,-0.1353,15.6577
0.266,-0.0013,0.9633,-0.5671,899.721,-0.1933,15.4383
0.277,-0.0005,0.9579,-0.6611,900.3132,1.0233,16.127
0.2775,0.0013,0.9573,-0.2909,900.0891,0.0198,16.1643
0.2788,-0.0019,0.9603,-0.265,900.4101,-0.1631,16.1865
0.2818,0.0002,0.9595,-0.3027,899.8149,-0.2712,16.3667
0.2793,0.0005,0.9536,0.2184,900.0243,-0.1463,16.3269
0.2729,-0.0037,0.9602,-0.6931,900.2983,-0.116,15.8648
0.2847,-0.0018,0.9569,-0.2199,899.7162,0.3807,16.5656
0.2809,0.005,0.9623,-0.0001,900.5124,0.301,16.2708
0.2873,0.0014,0.9625,0.5204,899.7085,-0.3398,16.6194
0.2893,0.0048,0.9553,0.5891,899.9425,0.4359,16.848
0.2889,0.0035,0.9581,-0.4466,900.4849,-0.2222,16.7795
0.2825,-0.0024,0.9614,0.6156,900.6436,0.03,16.3724
0.3003,-0.0043,0.9568,-0.0773,900.7015,-0.1377,17.4247
0.2894,-0.0005,0.9509,0.3205,899.9979,-0.0109,16.9256
0.2986,0.0011,0.9489,-0.1085,899.7259,0.1905,17.47
0.2914,-0.0019,0.944,0.0742,900.3248,0.1188,17.1531
0.2965,-0.0079,0.9539,-0.557,900.1573,-0.107,17.2679
0.2986,-0.0039,0.9577,-0.3506,900.0315,0.4556,17.3185
0.3021,0.0035,0.9508,-0.6068,900.3954,0.2039,17.6258
0.2983,0.0013,0.9542,0.4942,900.186,-0.0502,17.3627
0.3172,0.0033,0.9434,0.1406,900.0289,0.0627,18.5851
0.3111,0.0118,0.9485,-0.0067,899.9691,0.3811,18.1591
0.3044,0.0025,0.96,0.2475,900.311,0.0652,17.5956
0.3075,-0.0004,0.9511,0.0726,900.4108,-0.1009,17.9167
0.3145,0.0061,0.9526,-0.1336,899.5203,0.3359,18.2712
0.3096,0.0013,0.9478,-0.2059,899.8488,0.3427,18.09
0.3115,-0.0104,0.9547,0.0745,900.0913,-0.1672,18.0705
0.32,-0.0008,0.949,-0.1675,900.4141,-0.2456,18.6348
0.3206,0.0027,0.951,0.0028,900.0018,-0.2217,18.6289
0.3183,0.0053,0.9514,0.0886,900.2229,-0.0967,18.4997
0.3238,-0.0107,0.9462,-0.2291,900.0158,-0.5323,18.89
0.3251,-0.0007,0.9489,-0.1808,900.0619,-0.1336,18.9112
0.3243,-0.0081,0.9484,-0.4959,900.2441,-0.1421,18.8769
0.3188,0.0012,0.9476,-0.0368,900.6443,0.1028,18.5949
0.3294,-0.0009,0.9473,0.0668,900.2035,-0.276,19.1749
0.3297,0.0045,0.9392,-0.5628,899.451,0.4597,19.3415
0.3398,0.0053,0.9554,0.2028,900.1799,0.0837,19.579
0.3323,0.0086,0.9444,0.6488,899.8781,0.2093,19.3817
0.3326,0.004,0.935,-0.2093,900.2699,0.3502,19.58
0.3365,0.0014,0.946,0.0158,900.0327,0.5372,19.5805
0.3452,-0.0021,0.9436,0.164,900.2657,-0.1026,20.0929
0.345,-0.0052,0.936,0.0533,899.9996,0.4187,20.2327
0.3448,-0.0011,0.9356,-0.4374,-900.1973,0.0212,20.2325
0.3331,0.0052,0.9449,0.4863,-899.8673,0.2887,19.4198
0.3355,-0.0008,0.9484,0.3972,-900.0182,-0.0934,19.4798
0.3478,0.0007,0.9465,0.3144,-900.0378,0.1083,20.1775
0.3381,0.0045,0.9481,0.2359,-899.7645,-0.2002,19.6273
0.336,-0.0045,0.945,0.0356,-899.9984,-0.0292,19.5742
0.3258,0.0053,0.9417,-0.0355,-899.9426,-0.5177,19.0856
0.3267,-0.0005,0.953,-0.2871,-900.1144,0.168,18.9206
0.3324,-0.0071,0.9401,0.3142,-900.0172,-0.5695,19.4719
0.3286,0.0025,0.9392,0.1426,-899.6031,0.049,19.2847
0.3284,0.0064,0.9486,0.2963,-899.9167,-0.2752,19.0932
0.3108,0.0062,0.9434,0.2148,-900.4088,-0.3954,18.235
0.3255,0.0006,0.9565,0.3356,-900.0754,0.14,18.7952
0.3227,-0.0066,0.9392,0.0775,-900.3022,-0.7877,18.9615
0.3166,0.0017,0.9424,0.1877,-899.9216,0.6118,18.57
0.318,-0.0019,0.9454,-0.1716,-899.9962,0.2034,18.5934
0.3142,-0.0037,0.95,0.0109,-900.1921,-0.0923,18.2998
0.3118,0.011,0.9397,0.3372,-900.0485,0.1281,18.354
0.307,0.0038,0.949,0.3684,-899.9737,-0.2075,17.9274
0.3182,0.0007,0.9495,0.222,-899.6262,0.2997,18.5288
0.317,-0.0105,0.9456,-0.2424,-900.5507,0.501,18.5308
0.3145,-0.0018,0.9491,0.1208,-900.1717,-0.2262,18.3323
0.2921,0.001,0.9468,0.0582,-899.773,-0.3547,17.1454
0.3068,0.0044,0.9591,0.2897,-899.9621,-0.2707,17.7398
0.2965,-0.0014,0.9529,0.328,-900.4817,-0.0677,17.2839
0.2999,-0.002,0.9592,-0.7891,-900.3228,0.2332,17.3629
0.2933,-0.0065,0.9498,0.5825,-900.1903,-0.0065,17.1592
0.2916,-0.0113,0.9595,0.4066,-900.5763,0.0142,16.9021
0.292,0.0063,0.9648,0.3947,-899.7534,-0.5797,16.8375
0.2984,0.0053,0.9603,0.289,-899.6501,-0.0627,17.2631
0.2855,-0.0016,0.9563,0.1073,-899.8805,-0.1997,16.6205
0.2899,0.0003,0.9618,-0.4445,-899.9234,-0.223,16.7725
0.2935,0.0023,0.9546,0.1958,-900.2637,0.619,17.0893
0.2935,-0.0016,0.9586,-0.0499,-900.1044,0.6391,17.023
0.2861,-0.0048,0.9601,-0.0336,-899.9276,0.1965,16.5935
0.2796,-0.0018,0.9605,-0.1322,-899.5179,0.2942,16.2277
0.2808,-0.0026,0.9576,-0.4468,-900.0663,-0.2138,16.3438
0.2794,-0.0026,0.9606,-0.249,-900.0338,-0.3039,16.2158
0.2743,-0.0013,0.9588,-0.2243,-899.8195,0.017,15.9645
0.268,-0.0053,0.964,0.148,-899.7895,-0.3827,15.535
0.2722,0.0048,0.9595,-0.3843,-899.7241,-0.1851,15.8353
0.2756,0.0001,0.965,-0.503,-900.1352,0.026,15.9411
0.2733,-0.0012,0.9602,-0.5168,-900.4461,0.0349,15.8871
0.2684,0.0009,0.9663,-0.1632,-899.9759,-0.307,15.5242
0.2681,-0.0034,0.9625,-0.2734,-899.8827,-0.6483,15.5668
0.2662,0.0032,0.9763,0.0455,-899.9798,0.0801,15.2502
0.2712,0.0068,0.9642,0.5413,-900.0267,0.7028,15.7087
0.2654,-0.0146,0.9674,-0.2377,-899.7625,-0.1847,15.3391
0.2687,-0.0079,0.9686,0.3775,-899.9901,-0.2978,15.5056
0.261,-0.0001,0.9633,-0.0102,-900.5696,0.1356,15.1582
0.27,-0.0078,0.9601,-0.0407,-900.0539,-0.2426,15.705
0.2604,-0.0014,0.9577,0.485,-899.7741,0.2354,15.2083
0.254,-0.0109,0.973,-0.062,-900.365,-0.0255,14.6273
0.2598,0.0004,0.9628,0.1286,-899.8298,0.1787,15.1004
0.2658,0.001,0.973,0.2567,-900.3035,-0.1218,15.2819
0.2572,-0.0042,0.9681,-0.1309,-900.1993,-0.0802,14.8767
0.2402,0.0027,0.9645,0.6931,-899.9996,0.1934,13.9867
0.2525,-0.0055,0.969,-0.5811,-900.2554,-0.0902,14.6046
0.2435,-0.0047,0.9675,0.2069,-900.3388,0.1067,14.1234
0.2421,-0.005,0.971,-0.1565,-899.8463,0.1516,13.9995
0.2509,0.0001,0.9704,-0.4416,-900.1345,-0.0479,14.495
0.2382,0.0016,0.9669,0.0171,-899.77,-0.2409,13.8369
0.237,-0.0016,0.9652,0.0868,-900.6433,-0.2595,13.7933
0.24,-0.0027,0.9664,0.3148,-899.5627,0.1564,13.9456
0.2216,0.0036,0.9679,-0.1458,-899.9022,-0.0632,12.8966
0.2336,0.0031,0.9729,-0.3642,-900.1068,0.5023,13.4991
0.224,-0.0031,0.9805,-0.0373,-900.4624,0.3495,12.8666
0.2393,0.0016,0.9635,-0.2176,-900.5389,-0.2765,13.9484
0.2324,-0.0015,0.9708,-0.0827,-899.9551,0.1106,13.4615
0.2284,-0.0076,0.9714,-0.3172,-899.5679,-0.1845,13.23
0.2276,-0.0011,0.9703,0.0754,-899.908,-0.3194,13.1997
0.2193,-0.0043,0.9792,0.1248,-900.129,-0.2484,12.6238
0.2206,0.0038,0.9767,-0.2638,-899.787,0.0407,12.7268
0.2165,0.0014,0.9766,-0.1178,-899.5906,0.5807,12.498
0.2199,-0.0064,0.9858,0.1089,-900.4044,0.4999,12.574
0.2073,-0.0018,0.9744,-0.2501,-900.3543,0.2027,12.0086
0.212,-0.0006,0.9695,0.0215,-899.5809,0.2319,12.3325
0.2169,-0.0028,0.9685,0.0433,-899.6414,0.0343,12.6258
0.2126,0.0017,0.9779,0.0872,-899.7271,0.0637,12.2641
0.2206,-0.0011,0.9803,0.6573,-900.0247,-0.1302,12.6826
0.2114,0.0005,0.9709,-0.0962,-899.923,-0.0557,12.2832
0.2105,0.0039,0.9771,-0.3686,-900.1413,0.4424,12.1568
0.1999,-0.0047,0.9752,0.0835,-900.3881,0.0107,11.5824
0.1972,0.007,0.9833,0.1503,-899.5638,0.2833,11.3398
0.1949,0.0023,0.9781,0.2213,-900.2005,-0.0947,11.2717
0.2006,0.0014,0.982,-0.5731,-899.7642,-0.1244,11.544
0.2068,-0.0001,0.9795,0.332,-900.2597,-0.4112,11.9208
0.1969,0.0078,0.9756,0.1469,-899.8769,-0.1846,11.4077
0.1912,0.0055,0.9852,-0.3842,-899.7246,0.0028,10.9815
0.1932,0.0024,0.9881,0.9327,-900.152,0.0129,11.0656
0.1893,-0.0012,0.9795,-0.2089,-899.8943,0.5922,10.9357
0.1867,0.0003,0.9814,-0.1124,-899.9264,-0.361,10.7692
0.1918,-0.0019,0.9747,0.0369,-900.1387,0.0235,11.1296
0.1845,0.007,0.9888,-0.3283,-899.8716,-0.0604,10.5685
0.1845,-0.0089,0.9872,0.1792,-900.3455,-0.292,10.5853
0.1857,-0.0051,0.9878,0.0933,-900.1276,-0.2345,10.6496
0.1786,0.0064,0.9824,0.0005,-900.0015,-0.1101,10.3018
0.1761,0.0043,0.9765,-0.7149,-899.1437,0.6781,10.2225
0.1787,0.001,0.9822,-0.3648,-899.8672,0.1144,10.312
0.1768,-0.0014,0.9825,0.2341,-899.8544,0.0087,10.2011
0.1787,0.0006,0.9794,0.0314,-899.4027,-0.464,10.3403
0.1675,-0.0016,0.9776,-0.1935,-899.9468,-0.0456,9.7214
0.1804,0.0004,0.986,0.576,-900.3803,-0.1867,10.3708
0.1626,0.005,0.9898,0.5704,-900.1726,0.0863,9.3269
0.1782,0.0055,0.9937,0.2845,-900.0111,-0.0451,10.1662
0.1625,-0.0056,0.9798,-0.0394,-900.1944,-0.1919,9.417
0.1685,0.0021,0.9956,-0.4342,-899.5844,0.053,9.6071
0.1596,0.0045,0.9897,-0.2961,-899.86,0.0221,9.1591
0.1546,0.0014,0.9821,-0.0747,-900.0311,-0.1554,8.9465
0.1599,-0.0028,0.9932,0.0394,-899.9764,-0.2287,9.1447
0.1499,0.0035,0.9871,-0.7943,-899.959,0.2618,8.6373
0.1555,-0.0077,0.9769,-0.008,-899.9976,0.2355,9.045
0.1591,0.0016,0.983,-0.0169,-900.5746,0.129,9.1911
0.1483,0.0036,0.9838,0.2806,-900.0188,0.0976,8.5736
0.1476,0.0061,0.9933,0.354,-900.1414,-0.0414,8.4508
0.1433,0.0011,0.9915,0.3255,-899.5106,-0.0572,8.2221
0.145,0.0023,0.9831,0.1253,-900.1834,-0.2921,8.3874
0.1495,0.0034,0.992,0.0993,-900.121,-0.1342,8.5728
0.1454,0.004,0.992,-0.0835,-900.1717,-0.0949,8.3365
0.1447,-0.0016,0.9895,0.0117,-900.1097,-0.0228,8.3223
0.1507,0.0108,0.9922,-0.0585,-900.2494,-0.1159,8.6353
0.1356,-0.0005,1.0005,-0.0846,-900.2134,-0.0407,7.717
0.1354,-0.0011,0.9972,0.2375,-900.0206,-0.0045,7.7342
0.1232,-0.0003,0.9892,-0.1229,-899.9829,-0.0917,7.1009
0.1283,-0.0032,0.988,-0.1802,-900.4236,0.0424,7.4009
0.1244,-0.0012,0.996,-0.0019,-899.4778,-0.1995,7.1197
0.1347,-0.0035,0.9863,-0.2872,-900.0139,-0.3107,7.775
0.1232,0.0078,1.003,-0.6896,-899.741,0.1167,7.0022
0.1235,0.002,0.9932,0.069,-900.3205,-0.2464,7.0863
0.1173,0.0048,0.979,0.2598,-900.0344,-0.3606,6.831
0.1222,-0.0004,0.9915,0.3442,-899.7742,0.1083,7.0274
0.1146,0.0072,0.9899,-0.2433,-900.1614,-0.0269,6.602
0.1205,-0.0018,0.9901,0.1597,-899.6687,-0.245,6.9389
0.1142,0.0025,0.9931,-0.0574,-900.3402,0.1384,6.5573
0.1167,0.0024,0.9938,-0.1377,-900.1498,0.2947,6.6986
0.1153,0.0068,0.9914,-0.4187,-899.9159,0.4042,6.6326
0.1188,0.0057,0.9983,0.3101,-900.101,0.1859,6.7888
0.1071,0.0065,0.9918,0.4249,-900.4518,0.335,6.1635
0.112,-0.0097,0.997,0.1074,-899.8474,-0.0925,6.4068
0.1082,0.0016,1.0028,0.1485,-900.2191,0.2926,6.1584
0.1013,-0.0043,0.9915,0.1669,-900.0858,0.2501,5.8347
0.1085,0.0033,0.9884,0.1295,-900.0385,0.1234,6.2636
0.105,-0.0045,0.9978,0.0033,-899.4116,-0.0486,6.0095
0.0938,-0.0002,0.9956,0.3384,-900.6992,-0.2907,5.3849
0.0931,0.0006,0.9945,0.0588,-899.9815,-0.2596,5.3506
0.0907,0.0056,0.9941,-0.8786,-899.5797,0.0372,5.2139
0.0945,-0.0024,0.9887,-0.3322,-899.6814,-0.19,5.46
0.0912,0.0034,0.9981,-0.0149,-899.9486,-0.3937,5.2184
0.0906,0.0042,0.9945,0.1347,-899.7772,0.4233,5.206
0.0864,-0.0008,0.9963,0.1285,-900.2214,0.4041,4.959
0.0829,-0.0013,0.9971,0.2727,-899.835,0.0267,4.752
0.0794,-0.0078,0.9985,-0.4003,-900.2658,0.0659,4.5467
0.0977,-0.0032,0.9965,-0.4217,-900.3943,0.163,5.5973
0.0795,0.0022,0.9951,-0.0292,-900.3511,-0.0862,4.5662
0.0904,0.0036,0.9977,-0.071,-899.2169,-0.0248,5.1777
0.0796,-0.002,0.9929,0.5954,-899.8256,0.326,4.5844
0.0765,-0.003,0.991,-0.2155,-900.1612,-0.2745,4.4162
0.074,-0.0034,1.0031,0.6304,-900.2335,-0.194,4.2172
0.0746,0.002,0.992,-0.1048,-900.0744,-0.4189,4.3003
0.0717,-0.0016,0.9995,-0.1979,-900.3273,0.1347,4.1053
0.0655,0.0002,0.9969,0.0388,-900.2464,-0.4335,3.7569
0.0666,-0.004,0.9941,0.2963,-899.9165,0.0989,3.8346
0.0695,0.01,1.0028,0.216,-900.4088,-0.0639,3.9667
0.0606,-0.0027,0.9971,0.197,-899.7662,-0.3856,3.4804
0.0687,0.0008,1.0066,-0.184,-899.9594,-0.2247,3.9021
0.0645,-0.0028,0.9964,0.0137,-899.9965,0.2121,3.7026
0.0495,-0.0075,1.0014,-0.4256,-900.475,-0.0818,2.8319
0.0521,-0.0064,0.996,0.0043,-900.4404,0.1504,2.9934
