accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch_accel
0.4996,-0.0035,0.8667,-0.1508,-0.2748,-0.1688,29.9591
0.4979,0.0049,0.8714,-0.2009,-0.0678,0.4047,29.7436
0.5089,-0.0034,0.8644,0.3523,-0.1054,0.1464,30.4863
0.495,0.0013,0.8693,0.2162,-0.439,0.3258,29.6611
0.4928,-0.0037,0.8704,0.0098,0.09,-0.3755,29.5175
0.5013,-0.0103,0.8585,0.1736,-0.0227,0.5008,30.2808
0.509,0.0045,0.8662,0.0811,0.312,0.3614,30.4428
0.4991,0.0024,0.8583,0.2571,-0.3952,-0.0636,30.1762
0.4991,0.0032,0.8703,0.3797,-0.4228,-0.1895,29.8333
0.5011,-0.006,0.8609,-0.3517,-0.1233,-0.5175,30.2024
0.4995,0.0068,0.8704,-0.0438,0.1972,-0.2261,29.8495
0.5008,0.0006,0.8659,0.2848,0.1356,-0.5136,30.0398
0.502,-0.0088,0.8664,-0.071,0.4113,-0.0227,30.0859
0.5017,0.0018,0.8698,-0.4848,-0.0182,0.2589,29.9788
0.4958,0.0061,0.8569,-0.0367,0.9194,-0.3058,30.0555
0.5052,-0.0028,0.866,0.344,-0.1565,-0.3518,30.2584
0.4973,0.0015,0.8641,-0.3458,0.533,0.002,29.9191
0.4932,-0.0075,0.864,0.1892,-0.2894,0.4597,29.7162
0.4957,-0.0026,0.8758,0.0385,-0.0383,0.1294,29.5106
0.4965,0.0028,0.8736,-0.2955,-0.3246,-0.3602,29.6109
0.5047,0.0006,0.8704,0.3011,-0.0445,-0.5923,30.1076
0.5035,-0.0089,0.8669,0.4241,0.4114,-0.0266,30.1486
0.5035,-0.0065,0.861,0.3353,0.4391,0.2579,30.3201
0.5059,0.0036,0.8641,-0.0418,-0.0118,0.0159,30.3465
0.5047,-0.0022,0.8711,0.1068,-0.2248,-0.1993,30.0847
0.4908,-0.0043,0.8646,0.39,-0.1545,0.2024,29.581
0.5009,0.0047,0.8605,-0.2657,0.2396,-0.5413,30.2035
0.5003,0.0003,0.8581,-0.2971,0.3583,-0.1037,30.2419
0.4971,0.0056,0.873,-0.2654,-0.2017,-0.3494,29.6574
0.5108,0.0062,0.8633,0.2986,0.1245,-0.3358,30.6123
0.506,0.0076,0.8663,0.4772,0.0784,-0.1031,30.2861
0.5013,0.0002,0.8655,0.3574,0.2809,0.1058,30.0806
0.5021,-0.001,0.8578,-0.4995,-0.0286,-0.4178,30.343
0.4971,0.0018,0.8725,0.2276,0.0152,-0.0673,29.6695
0.5048,-0.0037,0.8626,0.2868,-0.1117,0.3845,30.3369
0.5008,-0.0032,0.8723,0.1819,-0.1722,0.1159,29.8625
0.4963,0.0009,0.8702,0.3546,0.4302,0.0024,29.6958
0.4945,0.0015,0.8675,0.6085,-0.3417,-0.4449,29.6828
0.5019,-0.0065,0.8595,0.0511,0.2394,-0.0354,30.2826
0.4836,0.0069,0.8682,-0.06,-0.1104,-0.197,29.1158
0.4939,0.0045,0.8578,0.4283,0.4488,-0.2421,29.9307
0.5034,-0.0055,0.8704,0.1757,-0.1326,-0.3233,30.044
0.4984,0.003,0.8563,0.2549,0.6801,0.1351,30.2023
0.5035,0.0045,0.8585,-0.2317,0.2274,-0.0151,30.3892
0.4994,-0.0055,0.8729,-0.1964,0.2379,-0.3197,29.7755
0.5079,-0.0067,0.8708,0.1306,0.2228,-0.0009,30.251
0.5055,-0.0009,0.8682,0.0923,-0.1867,-0.1803,30.2112
0.5029,0.0037,0.8713,-0.1173,-0.7194,-0.0084,29.9952
0.5006,-0.0006,0.8617,0.1887,-0.0113,0.3631,30.1568
0.5028,0.0005,0.8639,0.039,-0.3753,0.1379,30.2006
0.5074,0.0012,0.8577,-0.6212,0.302,0.0099,30.6076
0.5018,0.0042,0.8622,0.0137,-0.1395,-0.1044,30.1989
0.4924,-0.0025,0.8642,-0.079,0.4026,-0.4044,29.6729
0.4959,-0.0033,0.8672,0.3644,0.1265,-0.0936,29.7605
0.5042,-0.0095,0.867,0.3283,0.2579,0.7865,30.1812
0.4972,-0.0048,0.8667,0.1891,-0.264,0.7179,29.8429
0.4967,0.0015,0.8743,0.4146,0.1158,0.4641,29.6041
0.5048,-0.0056,0.8705,-0.1591,-0.0337,-0.5624,30.1093
0.5034,-0.0061,0.8607,-0.2335,0.2944,0.1229,30.3224
0.501,-0.0056,0.8668,0.0108,-0.0164,-0.0256,30.0267
0.4956,0.01,0.868,0.6052,0.5292,0.0041,29.7217
0.5007,-0.005,0.87,0.3388,0.3417,-0.1282,29.9193
0.5044,-0.0049,0.8749,-0.6042,-0.2276,0.4462,29.9644
0.5037,0.0001,0.866,-0.1224,0.3917,-0.1246,30.1846
0.5103,-0.003,0.8714,0.538,-0.6965,0.2925,30.3545
0.506,-0.0039,0.8697,0.3188,-0.5917,-0.0737,30.1892
0.4945,0.0029,0.8639,-0.6684,0.1957,-0.0012,29.7849
0.5022,-0.0022,0.874,0.4937,0.4141,-0.0373,29.8806
0.5084,-0.0014,0.8551,0.3428,0.0867,0.4768,30.7317
0.4906,-0.0016,0.8612,0.3062,-0.195,0.2201,29.6703
0.5069,-0.0047,0.8725,0.2974,0.2796,-0.7516,30.1539
0.5053,0.0082,0.8712,-0.1429,0.1776,-0.0366,30.1125
0.5048,-0.0032,0.8647,-0.4056,0.8808,-0.3962,30.2772
0.5056,0.0017,0.8759,-0.1058,0.0287,-0.0351,29.9942
0.4958,0.0025,0.8625,-0.0898,-0.1386,-0.1079,29.8903
0.4992,0.004,0.8765,0.1043,0.234,0.1995,29.6607
0.4963,-0.0018,0.8662,0.5509,0.1877,-0.5676,29.8135
0.4923,0.0012,0.8675,-0.0172,0.2612,-0.2425,29.5737
0.5005,-0.0044,0.8627,-0.3224,0.2448,0.334,30.1191
0.5043,0.0017,0.8689,-0.5344,0.3324,-0.0359,30.1277
0.503,-0.0056,0.8651,0.098,-0.4776,-0.3629,30.1725
0.4979,0.0064,0.8633,-0.3575,-0.4018,0.0277,29.9723
0.4973,-0.0012,0.8681,-0.3342,-0.1155,-0.2502,29.8072
0.4988,-0.0008,0.8699,-0.0321,0.0054,0.5724,29.8279
0.5067,0.0086,0.864,-0.6163,-0.1533,-0.2727,30.3906
0.4939,-0.0002,0.8642,-0.0224,0.4924,-0.4651,29.7502
0.4939,0.0004,0.8715,-0.1743,0.3378,-0.0622,29.54
0.5082,-0.0035,0.8674,0.2023,0.1147,-0.4281,30.3655
0.497,-0.0077,0.8796,-0.1084,-0.4285,0.0946,29.4647
0.4971,0.0041,0.8696,-0.3363,-0.3783,-0.4173,29.7538
0.5003,-0.0059,0.8669,-0.935,-0.5896,0.104,29.9901
0.5036,-0.0109,0.8671,-0.2518,0.1506,0.009,30.1459
0.505,0.0065,0.8748,-0.0024,-0.1523,-0.2516,29.9976
0.4981,0.0063,0.8674,-0.5725,-0.2389,0.2231,29.8661
0.5056,0.0024,0.8565,0.4039,-0.3004,-0.15,30.5523
0.5049,-0.0006,0.8728,-0.2547,-0.1746,0.1163,30.0481
0.4937,-0.0028,0.8574,-0.198,-0.2399,-0.2965,29.9337
0.5003,0.0007,0.8593,-0.2743,-0.4357,0.2241,30.2096
0.502,-0.0013,0.8662,-0.1942,-0.3617,0.1273,30.0923
0.4949,-0.0053,0.8734,-0.5446,0.2949,-0.1657,29.5379
0.5001,0.009,0.8584,0.1579,0.0084,0.081,30.2227
0.5122,0.0001,0.8673,-0.1986,-0.3288,-0.2857,30.5679
0.5012,-0.0043,0.8562,-0.4579,-0.8373,0.0469,30.344
0.5033,0.0039,0.8573,0.4297,0.047,0.1613,30.4171
0.5054,-0.0006,0.8668,0.2516,-0.1266,-0.3686,30.246
0.5003,0.0029,0.8731,-0.1727,-0.6552,0.3085,29.8117
0.5085,0.0035,0.8682,-0.4024,-0.5052,-0.191,30.3577
0.5031,0.004,0.859,0.4777,-0.4823,-0.4755,30.3553
0.5033,0.002,0.855,-0.3583,-0.6209,-0.1368,30.4818
0.5013,-0.0002,0.8706,0.3637,0.2784,0.4256,29.9316
0.4953,0.0002,0.8628,-0.2649,0.0332,-0.1818,29.8583
0.499,-0.003,0.853,-0.2144,0.3366,-0.4933,30.326
0.4978,-0.0002,0.8683,0.2863,0.4237,0.1794,29.8279
0.5021,0.0002,0.8607,-0.0545,-0.2557,-0.5005,30.2558
0.4922,0.0052,0.8663,-0.0557,-0.2265,-0.7858,29.6039
0.4938,-0.0019,0.8685,-0.3412,0.1044,-0.6779,29.6217
0.4977,0.0022,0.8666,-0.2461,-0.3747,-0.3012,29.8704
0.5014,0.0021,0.8741,0.0865,-0.1466,0.0505,29.8406
0.4941,0.0057,0.8645,0.0604,0.2367,-0.137,29.7489
0.4978,-0.0055,0.8611,0.0179,-0.0533,0.0908,30.0308
0.4987,0.0012,0.8694,0.0256,-0.0425,-0.2111,29.8382
0.4965,-0.0078,0.8708,0.2848,0.0654,0.044,29.6898
0.4998,-0.0013,0.8654,-0.3351,0.3259,0.046,30.0061
0.4869,0.0031,0.8679,-0.5485,-0.0712,-0.2374,29.2921
0.5075,0.0023,0.8652,0.0124,0.3702,0.017,30.3956
0.5064,0.0015,0.8681,0.0976,0.4223,0.2435,30.2557
0.506,0.0061,0.8611,-0.2388,0.5539,0.2457,30.4383
0.5074,-0.0002,0.8617,0.0267,-0.3061,0.1191,30.4935
0.5001,0.0106,0.8606,-0.2334,-0.2802,0.0691,30.1614
0.5059,0.0001,0.8619,0.4233,0.189,-0.1615,30.4139
0.4924,0.0043,0.8711,0.2761,0.3214,-0.2552,29.4772
0.5027,-0.0088,0.8705,0.1974,-0.4554,0.5063,30.0074
0.5052,-0.0064,0.8679,-0.03,0.0149,0.0794,30.2051
0.5036,0.0056,0.8546,-0.4168,-0.4591,-0.1892,30.5098
0.4976,-0.0027,0.867,-0.0993,0.0123,0.4552,29.8543
0.5012,0.0013,0.8735,0.0084,-0.3223,-0.2679,29.8454
0.4991,0.0054,0.8729,-0.0776,0.037,0.4422,29.7598
0.5068,0.0098,0.8567,0.0083,-0.625,0.0874,30.6075
0.5066,0.003,0.8647,0.3637,-0.4283,-0.0461,30.3644
0.5006,-0.0024,0.8589,-0.0265,0.0763,-0.0179,30.236
0.4986,0.0025,0.8642,-0.029,-0.179,0.2127,29.9822
0.5025,-0.0019,0.8702,0.0229,0.2224,-0.4613,30.0032
0.4974,-0.0007,0.8734,0.2805,0.2168,0.2684,29.6601
0.4975,0.003,0.8641,0.3694,0.391,-0.1014,29.9316
0.5007,0.0027,0.8645,0.2229,-0.5668,0.0431,30.0769
0.4991,0.004,0.8735,-0.3541,-0.2329,-0.088,29.7416
0.5023,-0.0007,0.8643,-0.1643,-0.1592,-0.1326,30.1628
0.499,-0.0009,0.8594,0.2258,0.0562,0.0338,30.1398
0.5031,-0.002,0.8606,0.1182,-0.1321,-0.488,30.3098
0.4994,0.0035,0.8631,-0.6885,0.2101,0.3501,30.0519
0.4995,0.0047,0.8649,-0.2673,-0.2835,-0.0879,30.008
0.4954,-0.0096,0.8693,0.1121,0.186,-0.1239,29.6767
0.5038,-0.0045,0.8655,0.6139,0.2679,0.121,30.2043
0.4969,0.0012,0.861,-0.1819,-0.0677,-0.07,29.9914
0.5036,0.0035,0.8647,-0.3024,-0.0019,0.4211,30.2176
0.4985,0.0055,0.8631,-0.6896,-0.0615,-0.1847,30.0073
0.4981,-0.0034,0.8679,0.1599,-0.4938,-0.209,29.8495
0.5025,-0.0081,0.8596,0.0264,-0.1458,0.3282,30.3121
0.5049,-0.0037,0.8632,-0.5063,0.512,-0.0976,30.3215
0.4934,-0.0026,0.8664,0.4536,-0.0118,0.3281,29.6573
0.4998,0.0024,0.8692,-0.1315,0.2193,-0.4066,29.8999
0.4971,-0.005,0.8673,0.0959,0.1467,0.1657,29.8185
0.4933,-0.005,0.8637,0.124,-0.1038,-0.1583,29.735
0.4951,0.0019,0.8663,-0.1186,0.1668,0.0179,29.7477
0.4944,0.0017,0.8586,-0.0712,-0.0096,0.3502,29.9339
0.5047,-0.0013,0.8659,-0.4328,0.4722,0.1947,30.2359
0.4994,-0.0092,0.8719,-0.0126,0.2512,0.3335,29.8027
0.5016,0.0039,0.868,0.2322,-0.5111,-0.4678,30.02
0.5009,0.0013,0.8697,0.4745,-0.0162,-0.6385,29.9394
0.504,-0.0047,0.8566,0.1295,-0.0464,-0.3975,30.4738
0.4999,0.0015,0.867,-0.2299,0.3522,0.2147,29.9654
0.4948,0.0067,0.8581,-0.081,-0.4249,0.2915,29.9676
0.4888,0.0039,0.8713,-0.1226,-0.365,0.5772,29.2914
0.4913,-0.0089,0.8594,0.0986,-0.8629,0.2666,29.7513
0.5056,0.0035,0.8616,-0.0773,0.0851,0.1921,30.4051
0.4976,0.0011,0.8688,-0.1049,0.2284,0.1068,29.8035
0.5039,-0.0052,0.8674,-0.3543,0.1965,0.3026,30.1535
0.5003,-0.0047,0.8629,-0.5528,0.3655,0.4064,30.1016
0.4963,0.0017,0.8732,0.1678,0.0547,0.3656,29.6123
0.4954,0.0024,0.8695,-0.1832,-0.0851,-0.118,29.6757
0.5021,-0.0002,0.8762,-0.2187,-0.3505,0.0345,29.8147
0.5036,0.0049,0.8587,0.1184,-0.194,-0.4412,30.3871
0.499,0.005,0.8568,0.0093,-0.0144,0.3895,30.2173
0.4992,-0.0017,0.8675,-0.038,-0.8722,-0.0082,29.9192
0.4926,0.0069,0.8632,-0.0767,0.1052,0.7735,29.7147
0.5091,0.0116,0.8612,-0.0123,-0.1977,0.1162,30.5887
0.5057,-0.004,0.8681,0.0204,-0.2632,-0.0754,30.2197
0.5009,0.0002,0.8647,0.4075,0.2645,-0.1118,30.0834
0.4968,-0.0068,0.8636,0.12,0.4832,-0.1234,29.908
0.4977,0.0019,0.88,-0.0941,-0.0931,-0.2454,29.4912
0.4988,0.0044,0.863,0.2514,-0.1131,-0.0104,30.0297
0.4988,0.0017,0.8675,-0.1331,-0.3211,0.1935,29.8957
0.4939,0.0028,0.8647,-0.1925,0.206,0.5454,29.7365
0.4978,0.008,0.8595,0.1123,0.5554,-0.0322,30.0799
0.5085,-0.0048,0.862,-0.1704,0.186,-0.2121,30.5369
0.5049,0.0045,0.8695,-0.108,-0.0347,0.1356,30.1405
0.4972,-0.0006,0.8683,-0.1737,-0.0439,0.3945,29.7976
0.493,-0.0107,0.8721,-0.3712,-0.1698,0.152,29.4748
0.5029,0.0033,0.8614,-0.1609,0.2995,0.0184,30.2746
0.4989,0.0008,0.8589,-0.5515,-0.1636,0.39,30.1496
0.4974,0.0011,0.8637,-0.6504,0.0399,0.0345,29.935
0.4985,-0.0029,0.8674,0.2498,0.3555,0.5083,29.8849
0.4985,0.0079,0.8673,-0.0497,0.1389,-0.4093,29.8876
0.5015,-0.0025,0.8593,0.3156,0.168,0.4956,30.2695
0.5006,0.001,0.8656,0.1972,0.3077,-0.2843,30.0452
0.504,0.0028,0.867,-0.2329,0.3799,-0.4117,30.1714
0.5049,0.0042,0.8764,-0.1449,-0.1307,-0.5213,29.9443
0.4939,0.001,0.8732,0.2683,-0.4629,0.3874,29.4961
0.5054,0.0025,0.8682,-0.0437,-0.1111,0.0719,30.2044
0.4912,0.0025,0.8673,-0.0209,0.2681,0.1062,29.5247
0.503,-0.0026,0.8656,0.1563,-0.7275,-0.2051,30.1622
0.5017,-0.0054,0.8598,-0.2886,0.144,0.0631,30.2655
0.5052,-0.0053,0.8695,0.1245,0.1816,-0.4329,30.1575
0.5059,0.0038,0.8732,-0.1489,0.2715,-0.1831,30.0856
0.4936,-0.0072,0.8719,-0.1556,-0.2876,0.0454,29.5109
0.495,-0.0056,0.8572,0.019,0.1694,0.0277,30.0014
0.4973,0.0006,0.8636,0.1856,0.2341,0.153,29.9341
0.4985,0.0096,0.8645,-0.2129,-0.0028,-0.3782,29.9692
0.4949,0.0003,0.8682,0.5711,0.1831,0.4659,29.6842
0.4978,-0.0078,0.866,-0.2803,-0.4386,-0.0307,29.889
0.4942,0.0036,0.8663,-0.0705,-0.0357,0.0348,29.701
0.4927,-0.0085,0.8625,0.2777,-0.2675,-0.231,29.7358
0.5015,-0.0022,0.864,-0.1959,-0.3083,-0.247,30.1301
0.4986,0.007,0.8654,0.5544,0.6821,0.0898,29.946
0.503,-0.0103,0.8661,-0.1307,0.296,0.0072,30.1423
0.4976,0.0011,0.8781,0.0301,0.2465,-0.3201,29.5379
0.4997,0.0081,0.8544,0.0379,-0.2874,-0.0819,30.3218
0.4998,0.0049,0.8676,0.4153,0.3876,0.2456,29.9435
0.5064,-0.012,0.8593,-0.1432,0.1518,0.2551,30.5095
0.504,0.0057,0.8671,0.2347,-0.1652,0.2765,30.1649
0.5098,0.0027,0.8639,-0.0945,0.4329,-0.0106,30.546
0.4918,0.0002,0.8664,0.1452,0.2108,0.2788,29.5794
0.4899,-0.0057,0.8658,-0.1455,-0.3079,-0.2373,29.5039
0.4892,-0.0101,0.8677,0.3543,0.5096,-0.1729,29.4113
0.5026,-0.0014,0.8682,0.3872,-0.5549,-0.249,30.068
0.5073,-0.0094,0.8588,-0.0998,-0.6061,0.0124,30.5708
0.4958,0.0056,0.8664,0.2753,0.0199,0.0959,29.7807
0.5012,0.0098,0.8715,0.2763,-0.313,0.0756,29.8984
0.497,-0.0104,0.866,-0.1134,-0.4093,0.4165,29.8508
0.4956,0.0049,0.8664,0.392,0.5039,-0.0175,29.7716
0.5034,-0.0052,0.8611,0.0075,0.1838,0.6369,30.3102
0.4973,0.0001,0.8745,-0.0699,0.0215,-0.1879,29.6266
0.497,-0.0002,0.8628,-0.3239,-0.0696,0.2626,29.9419
0.4965,-0.0077,0.8649,0.4033,-0.2875,0.1133,29.8584
0.4958,-0.0038,0.8657,0.0001,-0.1544,-0.3368,29.7992
0.5046,0.0083,0.8584,-0.1136,-0.2642,-0.5299,30.447
0.5025,-0.0029,0.8604,-0.0574,-0.4417,0.0396,30.2845
0.4985,-0.0008,0.8587,0.2695,-0.1537,-0.2278,30.1345
0.4934,0.0073,0.8656,0.0722,-0.0295,-0.3735,29.6853
0.4978,0.0026,0.8713,0.1025,0.0497,-0.4535,29.74
0.489,0.0021,0.8601,0.7759,0.4114,0.1057,29.6213
0.4947,0.0069,0.8715,-0.0598,-0.1552,-0.2629,29.5816
0.5053,-0.0018,0.8698,0.2929,-0.3457,0.2193,30.1539
0.514,0.0001,0.8663,-0.0967,-0.1321,-0.0202,30.6843
0.4919,-0.009,0.863,0.3956,0.4998,0.1834,29.6837
0.5022,-0.0036,0.8699,0.0382,0.3216,0.3335,30.0
0.5048,0.0007,0.8713,0.4254,-0.1707,0.0669,30.0887
0.5074,0.0051,0.8626,-0.2694,-0.5211,0.0915,30.4623
0.4868,0.0001,0.8723,0.4246,0.2541,0.178,29.1621
0.5021,0.0025,0.86,-0.4985,0.3001,0.215,30.2781
0.499,-0.0018,0.8595,-0.186,0.1501,-0.054,30.1396
0.5011,0.0027,0.8622,-0.2681,-0.1463,-0.1773,30.1652
0.4994,0.0034,0.8709,-0.2149,0.2482,0.5239,29.8314
0.5063,-0.0052,0.8715,-0.4567,-0.194,0.0511,30.1565
0.4985,-0.0021,0.8708,0.1426,-0.7841,0.384,29.7901
0.5045,0.0006,0.8687,0.1492,0.1278,-0.0386,30.1492
0.4993,-0.0038,0.8669,-0.5562,-0.716,-0.3723,29.9399
0.5018,-0.0006,0.8705,0.576,-0.11,-0.604,29.9593
0.4942,-0.0063,0.8598,-0.4789,-0.4503,-0.2203,29.8918
0.4903,0.0126,0.8758,-0.2818,-0.5229,-0.4262,29.2393
0.5028,0.0023,0.8707,0.0816,0.3212,0.2072,30.0081
0.4992,-0.0019,0.8694,0.1233,-0.0605,0.1522,29.863
0.4935,-0.004,0.8795,-0.2273,-0.129,-0.2353,29.2975
0.5053,-0.0086,0.8721,-0.1404,-0.1449,-0.0987,30.0841
0.4981,-0.0076,0.8627,0.087,0.5408,0.3307,30.0015
0.4962,-0.0021,0.8613,0.2023,-0.0574,-0.3888,29.945
0.5025,-0.0071,0.863,0.2101,0.2392,0.1181,30.2096
0.4961,-0.0012,0.8687,-0.1877,-0.1228,0.0218,29.731
0.4891,0.0035,0.8605,-0.3913,0.1885,-0.0715,29.6125
0.4995,-0.0039,0.8707,-0.069,-0.1744,-0.2696,29.8417
0.5041,0.0034,0.8607,0.285,-0.4747,-0.6587,30.3578
0.4984,-0.0013,0.8748,0.4059,0.5907,-0.0664,29.6683
0.502,0.0029,0.8666,0.3938,0.3065,0.0609,30.0796
0.4981,-0.0035,0.8581,0.2065,0.2181,-0.5606,30.1356
0.4907,-0.0022,0.865,-0.2618,-0.2061,-0.5195,29.5629
0.503,-0.0047,0.8673,0.2255,0.3122,0.4047,30.1113
0.4907,0.0027,0.864,0.1045,0.2399,0.1981,29.5963
0.5017,0.0009,0.8713,-0.0337,0.0249,0.1414,29.9335
0.4927,0.0023,0.8573,0.5846,0.1737,-0.2807,29.8844
0.5001,0.0012,0.8724,-0.123,-0.5105,-0.119,29.8199
0.5007,-0.0014,0.8691,-0.5385,0.2763,-0.22,29.9475
0.5018,-0.0009,0.8677,-0.1894,0.0694,-0.1083,30.0421
0.5054,-0.0042,0.8674,-0.2023,0.0742,-0.5267,30.2289
0.5017,0.0004,0.8621,0.1299,-0.2071,-0.6231,30.1983
0.5005,-0.0059,0.862,-0.4928,-0.2773,-0.2419,30.1386
0.5037,-0.0023,0.8605,-0.2661,0.2089,0.1632,30.3449
0.5062,0.0087,0.8562,0.3662,0.0465,-0.5578,30.5941
0.5045,0.0027,0.8643,0.081,-0.0968,-0.2731,30.2752
0.491,-0.0029,0.8718,0.3485,-0.1866,-0.0241,29.3861
0.5003,-0.0105,0.8571,-0.3149,0.2179,-0.0852,30.2681
0.4917,-0.0094,0.8655,0.2212,-0.023,0.6042,29.5998
0.5,0.0017,0.8547,0.666,-0.5289,-0.3437,30.3274
0.499,0.0023,0.8533,0.3338,0.2456,-0.0501,30.3189
0.5046,0.0024,0.867,0.0049,0.261,-0.1399,30.2029
0.4974,-0.0069,0.8617,-0.0011,0.0179,0.0697,29.9963
0.5033,0.0096,0.8609,0.2921,0.3026,-0.1426,30.3075
0.5066,-0.0067,0.8733,-0.0793,0.2719,0.0447,30.1159
0.497,0.0033,0.8687,-0.0272,0.1217,-0.2543,29.7761
0.5055,0.0047,0.8653,0.191,0.5123,0.056,30.2934
0.4981,0.0036,0.8655,0.2738,-0.3094,-0.178,29.9224
0.506,-0.0104,0.8645,-0.1489,-0.2245,0.1814,30.3391
0.5008,-0.0024,0.8641,0.2207,0.2083,0.0954,30.0933
0.5037,0.0003,0.8659,0.153,0.1361,-0.0447,30.1849
0.5089,0.0085,0.863,-0.2923,-0.0217,0.3304,30.5288
0.4958,-0.005,0.8709,-0.0004,0.3206,-0.3738,29.6519
0.5038,-0.0033,0.8693,0.3789,0.1272,-0.04,30.0951
0.5036,-0.0004,0.8747,-0.1184,0.4977,-0.0543,29.9307
0.4987,0.0027,0.8614,0.0605,0.1636,-0.0901,30.0665
0.5058,-0.0019,0.8731,0.3165,0.1407,0.6586,30.0828
0.4993,0.0013,0.8676,-0.0908,0.0211,0.0918,29.9176
0.5042,-0.0003,0.8637,-0.4515,-0.1439,0.0549,30.2739
0.4983,0.0036,0.8673,-0.2112,-0.338,-0.0461,29.8775
0.5086,0.0,0.8618,0.1505,-0.2728,0.1074,30.5474
0.5036,0.0015,0.8563,-0.0907,-0.4206,0.0094,30.4623
0.4946,-0.0008,0.8664,-0.1725,0.409,0.1219,29.721
0.492,0.0008,0.8694,-0.0443,0.2443,0.0481,29.5056
0.4932,-0.0043,0.8663,-0.4744,0.2855,-0.1675,29.654
0.4963,-0.0056,0.8669,0.5487,-0.0945,0.5195,29.7917
0.5045,0.0006,0.8802,0.597,0.2484,-0.6502,29.8195
0.5014,0.0003,0.871,0.4558,0.0953,-0.3084,29.927
0.4945,0.0061,0.8595,-0.4105,-0.3418,0.0992,29.9133
0.5037,-0.0043,0.876,-0.3067,0.2071,-0.0742,29.8996
0.5015,0.0024,0.859,0.1154,0.3396,-0.2649,30.2762
0.5031,0.002,0.8603,-0.0874,-0.2838,-0.1027,30.3211
0.4979,-0.0014,0.8704,-0.075,0.3926,0.2904,29.7717
0.4894,-0.0093,0.865,0.2596,0.4253,0.0958,29.4968
0.5017,0.0004,0.8715,-0.2409,-0.366,0.4392,29.9308
0.5017,-0.0047,0.8748,-0.2566,0.0481,0.1426,29.837
0.503,-0.0037,0.8665,-0.4243,0.4305,-0.1687,30.1354
0.503,-0.006,0.865,-0.2104,0.1287,0.1697,30.175
0.5077,0.0008,0.864,-0.2713,-0.0771,0.5622,30.4398
0.5053,-0.0042,0.8576,0.4863,-0.0386,-0.1705,30.5066
0.4982,0.0003,0.8633,0.4779,-0.4227,-0.3265,29.9889
0.5097,0.0128,0.868,-0.0374,0.0477,-0.4198,30.4177
0.505,0.0129,0.8753,0.347,0.0089,0.3425,29.9792
0.498,-0.0036,0.8619,0.3932,-0.2226,0.0011,30.0195
0.5018,0.0087,0.8734,-0.0748,0.0383,0.3329,29.8763
0.5001,-0.0013,0.8602,-0.2616,0.0027,0.1507,30.1758
0.4988,-0.006,0.8648,0.0817,0.0453,-0.2317,29.9765
0.4986,0.0032,0.8664,-0.1239,-0.2232,-0.4073,29.9188
0.4938,-0.001,0.8674,-0.3727,-0.0058,0.5666,29.65
0.5005,0.0067,0.8672,-0.5251,0.3199,0.1349,29.9903
0.4986,0.0017,0.8683,-0.2199,0.2868,-0.29,29.864
0.5054,-0.0075,0.8706,-0.3381,-0.2768,-0.2703,30.1353
0.497,0.0057,0.8633,0.153,-0.1309,-0.2813,29.9295
0.5051,-0.0018,0.8593,0.0429,-0.4364,-0.1197,30.4485
0.4987,-0.0066,0.8672,-0.1658,-0.1613,-0.0245,29.9047
0.5025,-0.012,0.8667,0.0091,-0.3515,-0.4955,30.1018
0.508,0.0003,0.8762,-0.139,0.3318,0.237,30.1043
0.4994,-0.0066,0.853,-0.2792,0.0654,-0.2722,30.3446
0.5006,-0.0114,0.8715,0.0564,-0.3186,-0.0544,29.8722
0.4989,0.0027,0.8661,0.26,-0.3926,-0.2196,29.9432
0.503,-0.0056,0.874,-0.3232,0.1437,0.1686,29.9194
0.4952,-0.0004,0.8671,0.1991,0.0779,-0.2481,29.728
0.4917,-0.0045,0.8622,-0.3205,0.241,-0.2352,29.6947
0.5034,0.0031,0.8651,-0.2695,0.5836,-0.1333,30.1935
0.4978,-0.002,0.8733,-0.2512,-0.2353,-0.0475,29.6814
0.5008,-0.0039,0.8727,0.7986,-0.0456,0.0821,29.8467
0.5049,-0.0079,0.8686,-0.0778,0.2213,0.3898,30.1652
0.492,0.0035,0.8698,-0.0599,-0.1835,0.5387,29.4935
0.4937,-0.0016,0.8677,-0.2578,0.0579,0.5865,29.6379
0.4987,0.0021,0.8698,-0.5467,-0.2441,0.3683,29.8267
0.4964,0.0076,0.8645,-0.145,-0.0082,-0.4201,29.8655
0.4999,-0.0017,0.8617,-0.1212,-0.1979,0.0004,30.1199
0.5005,0.0009,0.862,-0.2232,-0.0226,-0.0262,30.1408
0.5012,-0.0016,0.8704,-0.3795,-0.2264,-0.1211,29.9358
0.4953,0.0045,0.8676,0.156,-0.3465,-0.1452,29.7193
0.5029,-0.0011,0.8598,-0.0324,0.7612,0.182,30.321
0.504,-0.0078,0.8649,0.2727,0.103,-0.3558,30.2298
0.4953,0.0025,0.8629,0.0653,0.0087,0.1483,29.8545
0.4986,0.0049,0.8692,-0.0664,0.4527,0.087,29.8416
0.5045,-0.0016,0.8593,-0.0957,-0.0341,0.324,30.4151
0.5021,0.0008,0.8682,-0.025,-0.0587,-0.5131,30.0393
0.4979,-0.0018,0.8698,0.3373,0.368,0.1817,29.7912
