accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch_accel
0.6965,0.0004,0.7071,0.195,0.3058,-0.0555,44.5651
0.7027,-0.0028,0.7058,0.1814,0.3685,-0.1235,44.8739
0.7123,-0.0023,0.7031,-0.2797,-0.039,0.6137,45.3714
0.6983,0.0038,0.7072,0.0022,0.262,-0.2225,44.6395
0.7027,-0.0023,0.7082,0.4366,-0.0374,0.0216,44.7781
0.7077,0.0033,0.7059,0.304,-0.2997,0.1673,45.0757
0.7108,0.0007,0.7021,0.1241,0.2415,0.2555,45.3506
0.7096,0.0064,0.7062,-0.1287,-0.4529,0.1922,45.1388
0.7112,0.0041,0.6996,-0.1713,-0.2015,0.2629,45.4719
0.7117,-0.0045,0.7045,-0.023,-0.2923,0.1042,45.2897
0.7024,-0.0032,0.7061,0.4982,0.029,0.5566,44.8462
0.7053,0.0084,0.7085,0.533,-0.6027,0.0195,44.8697
0.7184,0.0126,0.709,0.1337,-0.1745,0.3543,45.3707
0.7115,0.007,0.7138,-0.5105,-0.1795,0.1265,44.9052
0.7069,0.0002,0.704,-0.4087,-0.1031,-0.0348,45.1179
0.7095,-0.0114,0.7065,-0.2898,0.2427,-0.1274,45.118
0.7127,0.0005,0.708,0.1029,-0.0768,-0.1251,45.1884
0.7041,-0.0052,0.7054,0.2215,-0.631,-0.3004,44.9452
0.7071,-0.005,0.7112,0.3978,0.2999,-0.2913,44.8318
0.7084,-0.0109,0.7128,0.4077,0.3839,0.2343,44.8206
0.7085,-0.0009,0.702,0.3134,0.1678,-0.2666,45.2623
0.7137,-0.0009,0.7047,-0.0369,-0.0899,0.4425,45.3653
0.7051,-0.0012,0.705,-0.2834,0.154,-0.1972,45.0054
0.706,0.0048,0.703,-0.0075,0.0681,-0.1592,45.1211
0.7046,-0.0007,0.7091,0.7012,0.0184,0.4877,44.8177
0.7046,0.0018,0.7056,0.7962,-0.0192,0.0184,44.9603
0.698,0.0042,0.7054,-0.2463,-0.2763,0.2366,44.6965
0.704,-0.0064,0.703,0.1475,-0.7474,0.0141,45.0366
0.719,0.0058,0.7162,0.0346,-0.0301,-0.1515,45.1083
0.6916,0.0046,0.7049,-0.3679,-0.2888,0.0012,44.4548
0.709,0.0096,0.7103,0.0753,0.008,0.2066,44.9455
0.7061,-0.0073,0.7073,0.0804,-0.6902,0.0238,44.9523
0.7102,0.0083,0.7125,0.1489,0.0789,-0.1633,44.9065
0.7009,0.0011,0.7118,-0.32,0.1067,0.4042,44.5585
0.7028,0.0039,0.7047,-0.297,-0.0117,0.1219,44.9203
0.7093,0.0007,0.7058,-0.2496,0.2098,0.2368,45.1435
0.7153,-0.0045,0.713,-0.3452,0.168,0.2025,45.091
0.7115,-0.0063,0.6987,0.0449,-0.3374,-0.6036,45.5194
0.6993,-0.0028,0.7089,-0.3826,-0.2159,-0.271,44.6119
0.704,-0.0028,0.7093,0.2689,0.0173,-0.2795,44.7812
0.7067,-0.0058,0.7082,-0.4769,0.5955,-0.4034,44.9391
0.7072,0.0066,0.707,-0.2407,-0.2841,-0.3247,45.0089
0.7003,0.0006,0.7106,-0.1375,-0.1407,-0.1989,44.5821
0.6977,-0.0102,0.7097,-0.7105,0.0766,-0.5258,44.5078
0.6989,-0.0019,0.71,-0.0732,0.0996,0.0461,44.5519
0.7052,-0.0067,0.702,-0.5491,0.24,-0.7699,45.1277
0.7005,-0.0005,0.7053,-0.4004,-0.0638,0.4509,44.8064
0.7115,-0.0034,0.7177,-0.0413,-0.2143,-0.029,44.7527
0.6998,-0.0001,0.7095,-0.2749,0.0031,-0.1524,44.6047
0.7018,-0.005,0.7136,0.2969,-0.1163,-0.0402,44.5247
0.707,-0.0015,0.7072,-0.1397,-0.2267,-0.1188,44.9941
0.7039,0.0011,0.7071,0.0721,0.2006,-0.0446,44.8683
0.7079,0.0012,0.7056,-0.5806,0.1184,0.0571,45.0922
0.7158,0.0037,0.7022,0.4198,0.1652,-0.2529,45.5493
0.7021,0.0086,0.7101,-0.3312,-0.1349,-0.2664,44.6743
0.714,0.0035,0.71,0.7505,-0.2931,0.1992,45.1588
0.7056,0.0029,0.7012,0.4809,0.1459,0.0157,45.1778
0.7047,-0.0023,0.6997,-0.1638,-0.5383,-0.1094,45.2061
0.7076,0.005,0.7065,-0.1994,-0.3868,0.1319,45.042
0.7126,-0.0043,0.7043,-0.1374,-0.4317,0.2777,45.3335
0.7095,0.0039,0.7236,-0.2067,0.0271,0.3573,44.4361
0.7127,0.0015,0.7009,-0.2974,0.2975,-0.3107,45.477
0.7043,-0.0053,0.7177,0.5395,0.1358,0.0388,44.4594
0.7109,0.0028,0.7029,-0.139,0.0391,0.0685,45.3233
0.7086,-0.0128,0.7034,-0.1486,0.1462,0.5911,45.2059
0.7,-0.0068,0.702,-0.2329,0.1276,0.0644,44.9165
0.6999,0.0065,0.7068,0.0614,0.2033,0.0914,44.7202
0.7134,-0.002,0.711,0.1477,0.0695,0.1965,45.0982
0.7127,0.005,0.6984,-0.2284,-0.5775,-0.1127,45.5792
0.7144,0.0068,0.71,0.1454,0.0619,0.1678,45.1759
0.7093,-0.0015,0.7093,-0.29,-0.0518,-0.7166,44.9995
0.7108,-0.001,0.7072,0.0294,-0.6256,-0.3899,45.1447
0.7057,-0.0019,0.716,-0.2397,0.2917,-0.0213,44.5831
0.7141,0.0054,0.7113,-0.1524,-0.6282,-0.2977,45.1098
0.7066,-0.0019,0.7043,0.1295,-0.0285,0.1427,45.0935
0.7037,-0.0016,0.694,0.1158,0.4923,-0.4888,45.3975
0.706,-0.0019,0.7104,0.0141,-0.2458,-0.1866,44.8218
0.7197,-0.0014,0.7128,-0.2801,-0.1283,-0.0054,45.2782
0.7105,-0.0077,0.7052,0.1931,-0.3909,-0.0674,45.211
0.7091,0.0018,0.7073,0.467,0.5176,0.2856,45.071
0.7092,-0.0003,0.7062,-0.1683,0.2981,-0.114,45.122
0.7084,-0.0021,0.7083,0.0562,0.2444,-0.7598,45.0044
0.7037,-0.0022,0.7051,-0.5392,-0.1447,-0.2499,44.9448
0.711,-0.0055,0.7112,-0.9333,0.1903,0.1896,44.989
0.7057,-0.0048,0.7067,-0.664,-0.2166,-0.0185,44.9585
0.7042,-0.0027,0.7082,-0.4115,0.144,-0.2843,44.8379
0.7084,-0.0045,0.7126,0.4982,-0.6195,-0.4487,44.8282
0.711,-0.0048,0.7113,-0.1471,-0.1789,0.2441,44.9875
0.7121,-0.0042,0.7129,-0.0922,-0.0966,0.5456,44.9691
0.7167,-0.0013,0.7044,0.0003,0.1109,-0.1175,45.495
0.7199,-0.0022,0.7114,-0.1158,0.009,-0.4287,45.3404
0.7001,-0.0034,0.705,-0.1362,0.2925,-0.2342,44.8032
0.7047,0.0011,0.7114,-0.1579,0.0557,-0.033,44.7288
0.7096,-0.0022,0.7123,0.2538,0.3121,-0.3338,44.8887
0.707,-0.0039,0.7007,0.3537,0.1333,0.1185,45.2555
0.7011,0.0073,0.7107,-0.3482,0.0997,0.0109,44.6099
0.7113,-0.0089,0.708,0.4011,0.2992,0.3616,45.1313
0.7158,0.0033,0.7047,-0.1862,0.3901,-0.0064,45.4469
0.7088,-0.0019,0.7096,1.0007,0.0761,-0.1475,44.966
0.7072,-0.0011,0.7108,-0.3362,-0.0805,0.337,44.8521
0.7022,-0.0039,0.7192,0.244,0.1753,-0.0185,44.3117
0.7,0.0019,0.7015,0.3626,0.224,-0.0905,44.9401
0.7161,-0.0008,0.7146,0.0631,0.1143,0.0596,45.0608
0.7089,0.0007,0.7041,0.2675,0.3218,-0.0305,45.1946
0.7023,-0.0021,0.6932,-0.0433,-0.4373,-0.0852,45.3738
0.7032,0.0035,0.7135,-0.1396,-0.2521,0.0468,44.5805
0.7063,-0.0057,0.7135,-0.564,0.2495,-0.0877,44.707
0.7014,0.0009,0.7024,-0.2073,-0.1103,-0.2663,44.9594
0.7064,-0.0005,0.7043,0.7132,0.0727,-0.1731,45.0842
0.7074,-0.0075,0.7131,0.2621,-0.0175,0.2182,44.7685
0.7101,0.0055,0.7047,-0.0033,0.1591,0.6434,45.2177
0.6994,-0.0035,0.7052,0.1963,-0.0423,0.4845,44.7595
0.7109,0.0035,0.6989,-0.3251,-0.0401,0.0934,45.4847
0.7061,0.0075,0.7071,-0.5779,-0.0157,0.0433,44.9605
0.7076,-0.0012,0.708,0.3555,-0.0076,0.4251,44.9854
0.707,0.0016,0.7068,-0.0241,0.1208,-0.6006,45.0057
0.6936,0.0039,0.7019,0.0523,0.3717,0.3559,44.6598
0.7003,-0.0024,0.7064,0.3723,-0.4082,0.9179,44.7533
0.712,-0.0007,0.7074,0.4566,0.383,0.0844,45.184
0.7043,0.0051,0.7091,0.4269,-0.1674,-0.1777,44.8054
0.7005,0.0075,0.7181,0.7204,0.3985,0.1158,44.2881
0.7138,0.0043,0.7038,-0.2534,0.3036,0.5055,45.4038
0.7181,-0.0028,0.6996,-0.2956,-0.0022,0.1639,45.7465
0.7051,-0.0004,0.7128,-0.2181,-0.2868,0.4422,44.6895
0.6999,-0.0023,0.7125,-0.4301,-0.0673,0.1204,44.4893
0.7103,-0.0059,0.716,-0.0459,0.3111,-0.1328,44.7673
0.7101,-0.0062,0.7038,-0.0954,0.2456,0.6054,45.2534
0.7112,0.001,0.706,0.1382,0.331,0.1306,45.2108
0.7099,0.0088,0.6952,0.25,-0.1244,0.1981,45.5998
0.6989,0.0035,0.7009,0.1061,0.2649,0.75,44.9176
0.6971,-0.0034,0.7097,0.1352,-0.5196,0.2819,44.4831
0.6981,0.0074,0.707,0.3014,0.1464,0.1538,44.6335
0.7068,0.0033,0.713,-0.3157,0.5565,-0.2488,44.7506
0.7068,0.0023,0.7008,-0.2599,0.5423,-0.3709,45.2424
0.6936,0.0025,0.7066,-0.2126,0.1909,-0.2485,44.4665
0.7001,-0.0038,0.7023,0.3513,-0.2765,-0.4371,44.9089
0.709,0.0039,0.7027,-0.2353,-0.482,-0.0196,45.2556
0.7112,0.0012,0.7121,0.617,-0.3727,-0.7131,44.9662
0.7073,0.0003,0.7117,0.0031,-0.1733,0.1963,44.8241
0.7058,-0.0002,0.7121,-0.2565,-0.2888,-0.0268,44.7427
0.7104,0.0052,0.7056,0.0631,-0.1558,-0.0373,45.1905
0.7079,0.0035,0.7069,0.3765,-0.0702,0.7992,45.0379
0.711,-0.0074,0.7079,-0.1344,-0.1675,0.0762,45.1269
0.703,0.0026,0.7087,-0.1442,-0.6037,0.3345,44.7677
0.7065,-0.0007,0.6955,-0.0867,-0.03,0.2973,45.4512
0.6966,0.0047,0.7051,0.1374,-0.1585,0.183,44.6522
0.7056,0.0006,0.7028,0.3495,-0.3365,-0.1527,45.1153
0.7202,0.0084,0.7122,0.0428,0.277,0.0531,45.3174
0.7105,-0.0019,0.708,0.6114,0.148,-0.1767,45.1044
0.7057,-0.0038,0.7028,0.5334,0.2141,-0.0779,45.1164
0.7136,-0.0023,0.7075,-0.2507,0.0597,0.3188,45.2475
0.7128,0.0,0.7173,-0.1714,0.4396,-0.6184,44.8222
0.713,0.0094,0.713,0.1493,0.1728,-0.0665,44.9975
0.7141,-0.0017,0.7087,0.3054,0.0158,0.187,45.2172
0.7077,-0.011,0.7119,0.052,-0.0837,-0.0118,44.8281
0.7099,0.0011,0.7028,-0.259,-0.0487,0.6582,45.2882
0.7046,0.0005,0.7113,-0.1374,-0.3749,-0.3637,44.7299
0.7033,0.0036,0.7006,-0.2776,0.2605,0.0454,45.1117
0.7062,0.0028,0.7064,0.2744,-0.0902,0.2062,44.9953
0.6981,0.0023,0.7019,-0.0187,-0.087,0.2195,44.844
0.715,0.0004,0.7015,-0.0533,-0.4941,-0.6574,45.5453
0.7021,-0.0004,0.7094,0.6424,0.1776,-0.1343,44.7014
0.7049,-0.0018,0.7081,0.1519,0.0321,-0.3337,44.8705
0.7057,0.01,0.7079,0.239,0.3091,0.1634,44.905
0.7086,0.0004,0.7083,0.0755,0.0352,-0.3053,45.0118
0.7095,0.0117,0.7139,0.099,0.2535,-0.5163,44.8189
0.7119,0.0009,0.7159,0.2327,0.5502,-0.3474,44.8394
0.7115,-0.0033,0.7091,0.2231,-0.368,0.516,45.0955
0.6928,0.0026,0.705,-0.67,-0.1075,-0.4746,44.4971
0.7121,0.0035,0.7098,-0.0863,0.4946,0.1339,45.0927
0.7082,-0.0094,0.7008,0.0197,-0.0873,0.3569,45.2988
0.7184,0.001,0.7066,0.2723,-0.0231,-0.1936,45.4759
0.7074,-0.0016,0.7089,-0.2365,0.2238,0.0584,44.938
0.7097,0.0024,0.7104,-0.2044,-0.3624,-0.1929,44.9724
0.7033,-0.0037,0.716,0.4995,-0.1172,0.635,44.4884
0.7035,-0.0043,0.7113,-0.2588,0.4808,0.1262,44.6838
0.7115,-0.0072,0.7114,0.3081,0.0459,-0.2223,45.0024
0.7039,0.0017,0.7123,-0.0683,-0.003,0.0098,44.6601
0.7051,-0.0031,0.7187,0.6164,0.0579,-0.4863,44.4499
0.7124,0.0031,0.7071,0.099,0.1625,-0.3996,45.2131
0.7075,0.0043,0.7046,-0.2854,0.0933,-0.1348,45.1169
0.7175,-0.0039,0.7112,-0.082,0.5197,0.1528,45.2518
0.7065,0.0002,0.7029,-0.2425,-0.2087,-0.0176,45.1465
0.7063,0.003,0.7095,0.1326,0.1924,0.4032,44.8708
0.7059,-0.0007,0.7012,-0.1017,0.2739,0.1257,45.1916
0.707,0.0036,0.7049,0.1699,0.2814,-0.553,45.0861
0.7143,0.002,0.7099,0.2786,0.2848,0.2924,45.1755
0.7045,-0.002,0.7037,0.6696,0.5447,-0.4083,45.0341
0.7078,0.0035,0.7129,-0.4808,0.1306,-0.2007,44.7921
0.7097,-0.0021,0.7053,-0.3063,-0.2603,-0.3145,45.176
0.7116,-0.0149,0.7078,-0.4812,-0.3699,0.2214,45.1472
0.7075,-0.0014,0.7064,-0.1587,-0.0895,-0.0439,45.0434
0.7034,-0.0006,0.7032,0.4718,-0.1296,-0.3165,45.0061
0.7138,0.0051,0.6984,0.2367,0.4709,0.0129,45.6246
0.7016,0.0016,0.6985,0.2608,-0.1982,0.1507,45.1272
0.7032,-0.0057,0.7083,-0.1807,-0.2886,-0.3159,44.7912
0.7101,0.0007,0.705,0.2573,0.3757,-0.1301,45.2051
0.6895,-0.0001,0.7118,0.377,0.2137,-0.0041,44.0878
0.7082,0.004,0.7127,0.4904,-0.0517,-0.0285,44.8171
0.7138,0.0025,0.7184,0.2003,0.0832,-0.0111,44.8169
0.7107,0.0012,0.7089,0.217,0.2884,0.264,45.0745
0.6963,0.0021,0.7031,0.3207,-0.244,-0.1181,44.7192
0.7084,-0.0007,0.7102,-0.5605,0.088,-0.283,44.9283
0.7153,0.0019,0.7129,0.1311,-0.1573,-0.3766,45.0954
0.7064,-0.007,0.6988,0.6075,-0.1044,0.1963,45.3088
0.7033,0.0044,0.7117,-0.2725,-0.1477,-0.1109,44.6584
0.6976,0.0044,0.7083,0.4509,0.0764,-0.0378,44.5625
0.7084,0.0006,0.704,0.2083,0.0569,0.3759,45.1779
0.7031,-0.008,0.7099,0.1186,-0.0999,0.0066,44.72
0.7062,-0.0046,0.7009,0.1756,-0.0284,0.1759,45.2143
0.7069,0.0053,0.7065,0.1326,-0.0089,-0.1429,45.0192
0.7042,0.005,0.7074,-0.4483,-0.1378,0.5123,44.8705
0.7074,0.0031,0.711,-0.4478,-0.3241,0.0217,44.8535
0.7061,-0.0007,0.695,-0.1952,-0.0947,-0.0952,45.4528
0.7082,0.0051,0.7086,-0.0253,0.0571,0.295,44.9811
0.7143,0.0017,0.7049,0.4595,0.1889,-0.3537,45.378
0.7053,0.0061,0.7067,0.3609,0.2064,-0.0681,44.9408
0.7123,0.0008,0.7053,0.0259,0.1768,-0.1289,45.2835
0.7072,0.0007,0.7105,-0.4462,0.3243,-0.0084,44.866
0.6999,-0.0003,0.6978,0.1518,0.17,-0.2454,45.0895
0.7081,0.0014,0.708,-0.0741,0.0846,0.1524,45.0045
0.7078,0.0034,0.7079,0.0995,-0.0233,-0.0101,44.9982
0.711,0.0008,0.7051,-0.1172,0.2332,-0.1897,45.2362
0.7095,-0.0097,0.7075,0.3315,0.0037,0.1893,45.0778
0.7119,-0.0102,0.7066,-0.2911,-0.1449,-0.2273,45.2105
0.7078,-0.007,0.7029,0.1678,0.1268,0.571,45.1999
0.704,0.0031,0.7143,0.0927,0.3991,0.1242,44.586
0.6995,0.003,0.7085,0.1178,-0.724,-0.346,44.6336
0.7038,-0.0078,0.706,-0.2711,-0.0854,0.9441,44.9081
0.7082,0.0018,0.7075,0.2774,0.0295,0.3285,45.0301
0.7101,-0.0046,0.71,-0.2186,-0.0348,-0.2717,45.0033
0.7063,-0.0028,0.7125,-0.1061,0.1738,-0.8813,44.7495
0.7038,0.0005,0.7068,0.2882,-0.0288,-0.1926,44.8802
0.711,-0.0029,0.708,0.4529,0.1126,0.0322,45.1188
0.7178,-0.0045,0.7096,0.1166,-0.0395,0.1987,45.3288
0.7108,0.0009,0.712,-0.0328,-0.024,0.1413,44.9509
0.7084,0.0002,0.7083,0.0883,0.1756,0.1437,45.0036
0.7004,-0.0014,0.7034,-0.0923,-0.456,-0.1062,44.8787
0.713,-0.0052,0.6963,0.1574,-0.346,0.222,45.6768
0.7087,-0.0028,0.7085,0.2352,-0.0268,-0.4945,45.0078
0.7119,-0.0088,0.7092,1.1576,-0.3221,-0.138,45.1101
0.7079,-0.0039,0.7015,0.1841,0.4241,-0.2205,45.2614
0.7105,0.0035,0.7072,-0.4804,0.2326,0.0827,45.1331
0.7068,0.0016,0.7186,0.1712,0.1007,-0.2505,44.5241
0.705,0.0007,0.7069,-0.0249,-0.295,-0.1349,44.9261
0.7075,-0.0043,0.7112,0.1677,0.1556,0.5002,44.8474
0.7083,0.0046,0.7102,0.0808,-0.2342,-0.3741,44.925
0.7068,0.0039,0.7035,-0.2513,-0.1153,0.0313,45.1332
0.7028,-0.0086,0.7115,-0.0919,0.0457,-0.0359,44.6466
0.7122,-0.0058,0.7031,-0.2925,0.0359,-0.2875,45.3653
0.7129,0.0082,0.7081,-0.0811,0.3816,0.4332,45.1915
0.7085,-0.0064,0.712,-0.0339,0.0414,0.0584,44.8604
0.7088,0.0011,0.7128,-0.0174,-0.1581,0.1996,44.8355
0.71,-0.002,0.7064,0.4075,-0.0697,-0.4181,45.1477
0.7022,-0.0007,0.6988,-0.1721,-0.207,0.3229,45.1411
0.7016,-0.0026,0.7116,-0.0422,-0.1948,0.4621,44.5959
0.7046,-0.0021,0.7054,-0.2951,-0.1194,-0.1916,44.965
0.7098,0.0048,0.7118,0.2725,0.2696,-0.1111,44.9218
0.7084,-0.0004,0.7048,-0.1225,0.128,-0.044,45.1453
0.7075,0.0039,0.7081,0.5573,-0.5507,0.7958,44.9765
0.72,-0.0053,0.7075,0.1677,0.1483,-0.2786,45.5024
0.7102,0.006,0.6992,-0.0121,-0.1456,0.2432,45.4442
0.7067,0.0036,0.7073,-0.0727,-0.3477,-0.3269,44.9767
0.719,-0.0007,0.7028,0.4018,-0.0503,-0.1768,45.654
0.71,0.0005,0.7089,0.05,0.1955,0.2968,45.0471
0.6925,0.0058,0.7105,-0.0113,0.0448,0.1281,44.2643
0.7142,0.002,0.6986,0.1246,0.0395,-0.3201,45.6334
0.7077,0.0022,0.7073,-0.449,0.3696,-0.0057,45.0154
0.7133,-0.0064,0.7112,-0.4619,-0.0748,0.248,45.0824
0.7145,-0.0007,0.7108,0.0363,0.1234,-0.1124,45.1483
0.7049,0.0012,0.7019,-0.2756,-0.0435,-0.4513,45.1245
0.7101,0.0003,0.7087,-0.1268,-0.013,0.489,45.0551
0.6994,-0.0044,0.7071,-0.0104,-0.502,-0.4461,44.6825
0.7168,-0.0004,0.7074,-0.1566,-0.3834,-0.0111,45.3768
0.7125,0.0042,0.708,-0.1308,-0.0807,-0.1174,45.1838
0.7049,0.0009,0.6996,-0.0121,0.0384,0.2117,45.2179
0.7028,-0.0017,0.7029,-0.1539,-0.0413,0.3279,44.9949
0.7061,0.0041,0.7128,-0.4917,-0.3277,-0.1774,44.7296
0.7024,-0.0088,0.6984,-0.3077,0.1075,0.4637,45.1621
0.7043,-0.0087,0.7036,0.1593,0.3826,-0.1959,45.0263
0.7022,0.0016,0.7135,0.156,0.1163,0.2027,44.5405
0.7147,0.0071,0.7079,0.1359,0.3846,-0.1479,45.2747
0.6945,-0.0002,0.7067,0.14,-0.0747,0.0069,44.5015
0.7117,-0.0006,0.7038,-0.069,-0.3553,-0.1891,45.3209
0.7065,-0.0049,0.7054,-0.082,0.1265,0.2064,45.0456
0.705,0.0004,0.7095,-0.2857,-0.2586,-0.124,44.8161
0.7055,0.0051,0.7071,-0.4701,-0.1257,-0.2215,44.9378
0.7018,-0.0053,0.7124,-0.2123,0.1388,0.1673,44.5714
0.7134,-0.0045,0.6927,-0.3356,-0.0257,0.1205,45.8415
0.7008,0.0052,0.7091,-0.3496,0.0598,-0.0841,44.6639
0.7037,0.002,0.7097,0.4698,-0.1299,0.4079,44.7572
0.7085,0.0036,0.7145,0.5397,-0.3059,-0.104,44.7564
0.7047,-0.0005,0.7125,-0.3548,0.0737,-0.0747,44.6825
0.7096,0.0002,0.702,0.1737,0.0607,0.1586,45.3079
0.7089,0.002,0.7055,-0.0419,-0.3015,-0.2656,45.1381
0.7106,-0.0016,0.6955,0.066,-0.6543,-0.1012,45.6143
0.7102,-0.0039,0.7069,-0.4893,-0.2146,-0.1946,45.1338
0.7075,-0.0058,0.6913,-0.1018,0.0597,-0.1077,45.6627
0.6945,-0.0022,0.7136,0.399,0.0797,-0.3145,44.2226
0.7041,0.0087,0.7065,0.1777,-0.4202,0.4041,44.9002
0.7054,-0.0052,0.7101,0.2853,-0.0335,0.3303,44.8081
0.7123,-0.0001,0.7149,0.4445,-0.2183,-0.0491,44.8935
0.7135,0.0082,0.7064,0.0688,0.0626,0.3402,45.2816
0.7,0.0001,0.6995,-0.0505,0.3879,-0.4693,45.0181
0.7089,0.0021,0.7028,-0.2406,0.3667,0.0618,45.2509
0.711,0.0001,0.721,0.0338,0.0161,-0.5727,44.6019
0.7109,-0.0024,0.7012,0.0909,-0.2119,0.3609,45.3916
0.707,0.0017,0.7164,0.3189,0.0766,-0.3322,44.6226
0.7073,-0.0075,0.7093,-0.2437,-0.0238,-0.547,44.9166
0.7011,-0.0022,0.7049,-0.5348,0.5676,-0.3056,44.8456
0.7099,-0.0066,0.7047,-0.037,0.0226,0.2035,45.2085
0.7116,-0.0006,0.7114,0.0111,0.0537,0.2328,45.0089
0.7019,0.0006,0.7007,-0.1954,0.2626,-0.2318,45.0519
0.7102,0.0068,0.7078,-0.1545,-0.0872,0.1335,45.096
0.7052,-0.0022,0.701,-0.062,0.2773,-0.0125,45.1738
0.717,0.0074,0.7087,-0.3519,0.1362,-0.259,45.3297
0.6999,-0.0025,0.7083,0.0755,0.0189,0.0278,44.6601
0.7163,-0.0016,0.7124,0.7634,0.0557,0.2016,45.1552
0.7101,0.0063,0.7046,0.1472,0.2259,-0.4321,45.224
0.7079,0.0001,0.6998,0.4135,0.3895,0.1162,45.3263
0.7048,0.0056,0.708,-0.1846,0.2798,-0.1324,44.8682
0.7049,-0.0019,0.7071,-0.0067,-0.1465,-0.292,44.9109
0.7087,0.0009,0.7115,-0.4286,0.2222,0.0569,44.8857
0.7031,0.0069,0.7045,-0.1685,0.0101,0.7165,44.942
0.7027,-0.0023,0.6924,-0.1924,0.0137,0.3167,45.4241
0.7078,0.0048,0.7058,0.3559,-0.0215,0.1567,45.0773
0.711,-0.0017,0.7121,0.1709,0.2175,0.208,44.9552
0.7103,0.0069,0.7134,0.4656,-0.8548,0.2409,44.8769
0.7024,-0.0008,0.7133,-0.0045,-0.2956,0.1575,44.5609
0.7062,-0.0103,0.7079,0.1368,-0.2471,0.1858,44.927
0.7016,0.0032,0.7099,0.2434,0.3513,0.2977,44.6662
0.7099,-0.0023,0.7148,-0.0643,0.2428,0.2066,44.8019
0.7143,-0.0009,0.7016,0.0297,-0.5629,-0.229,45.5146
0.7024,-0.0028,0.716,0.0173,0.0585,0.1602,44.4511
0.7107,0.0021,0.7083,0.1775,-0.2663,0.6337,45.0939
0.7059,-0.009,0.7029,-0.4334,-0.1044,0.1693,45.1193
0.7113,0.0074,0.7042,0.3977,-0.1548,0.4588,45.2849
0.7123,-0.0079,0.703,0.3153,-0.4309,-0.1672,45.3725
0.7107,0.0003,0.7093,0.1152,-0.2854,0.3435,45.0564
0.7128,0.0063,0.713,0.5791,-0.3616,0.2071,44.9916
0.7056,-0.0015,0.7079,0.2251,0.1544,-0.0139,44.9075
0.7057,0.0108,0.7091,0.1866,0.2704,0.4008,44.8603
0.7151,0.0009,0.7035,-0.0186,-0.2542,0.2423,45.469
0.7134,0.0003,0.7121,-0.2845,0.4999,0.1102,45.0552
0.7002,0.0004,0.6995,-0.258,0.0971,0.3155,45.0298
0.7045,0.0046,0.7051,0.3647,0.7551,-0.2715,44.9743
0.7053,0.0017,0.6997,-0.2804,-0.3248,0.3245,45.2307
0.7028,-0.0036,0.7176,-0.5103,-0.1262,0.312,44.4036
0.7058,0.0027,0.706,0.1056,-0.115,0.4644,44.9886
0.7027,0.0024,0.7123,0.3868,0.2494,-0.4545,44.6127
0.7056,0.0045,0.7055,-0.0197,0.056,-0.1726,45.0043
0.708,0.0026,0.7109,0.1487,0.1856,0.1497,44.8819
0.7057,0.0061,0.7081,0.3077,0.5767,0.1017,44.9044
0.6988,-0.0035,0.7149,-0.2301,0.5274,0.0875,44.346
0.7076,-0.0034,0.7039,0.2337,0.085,-0.0906,45.1485
0.7019,0.0038,0.711,0.1509,-0.2266,-0.237,44.6304
0.7122,-0.0053,0.7094,-0.2212,-0.4401,0.2285,45.1132
0.7093,-0.0063,0.7108,0.4726,-0.0568,-0.2166,44.9381
0.7146,0.0021,0.7008,-0.1508,-0.2679,-0.3354,45.5582
0.7044,0.006,0.7076,-0.0599,0.0775,0.2646,44.8682
0.7195,-0.0015,0.7112,0.1055,-0.1572,-0.4304,45.3344
0.7047,0.0004,0.7107,0.1895,-0.119,0.2939,44.7579
0.7119,0.0047,0.7089,0.1052,0.5141,0.2189,45.1208
0.7099,0.0006,0.7086,-0.3493,0.21,0.263,45.0545
0.7063,0.006,0.6961,-0.1356,0.4118,0.4827,45.416
0.709,0.005,0.7006,-0.1639,-0.4759,0.1418,45.3373
0.7022,-0.0045,0.7039,-0.5702,-0.1786,0.4442,44.9318
0.7042,0.0028,0.7063,-0.0688,-0.234,-0.3651,44.9146
0.7047,-0.0061,0.7147,0.2214,-0.0519,0.4023,44.594
0.7028,0.0015,0.7101,0.3152,0.1997,-0.4323,44.703
0.699,-0.01,0.7104,-0.236,-0.1379,0.4157,44.5338
0.696,-0.0006,0.7115,-0.1349,0.2589,-0.4849,44.368
0.7028,-0.004,0.7048,0.4342,-0.0762,0.2162,44.9194
0.708,0.0034,0.7036,-0.168,-0.0835,-0.0478,45.1793
0.7078,-0.0029,0.7113,-0.2528,0.0713,0.0219,44.8572
0.7097,0.0032,0.7134,-0.2396,-0.0811,0.2561,44.8488
0.7068,0.0047,0.711,-0.1583,0.3094,0.2749,44.8296
0.6969,0.004,0.7119,-0.461,0.1916,-0.2463,44.3908
0.702,-0.0064,0.7082,0.0014,-0.582,-0.3953,44.7461
0.7086,0.0058,0.7099,0.1636,-0.1508,0.36,44.9497
0.7097,0.0018,0.7046,-0.0555,0.2389,0.42,45.2052
0.7031,-0.0054,0.7028,0.3335,0.2078,0.5955,45.0127
0.7074,-0.0001,0.7028,0.6999,-0.0102,-0.4163,45.1905
0.7107,-0.0081,0.7034,0.1336,-0.3159,-0.2744,45.2946
